"","DATE","ACTIVITY","mean","sd","n","day_of_week"
"10715",2021-10-16,"Civic Duties",0,0,36,"Saturday"
"10716",2021-10-16,"Household Activities",121.448888540559,106.165360805727,36,"Saturday"
"10717",2021-10-16,"Household Services",0,0,36,"Saturday"
"10718",2021-10-16,"Personal Care",596.427463699809,134.605420529908,36,"Saturday"
"10719",2021-10-16,"Phone Calls",7.98073889695656,19.9379999094186,36,"Saturday"
"10720",2021-10-16,"Care Services",0,0,36,"Saturday"
"10721",2021-10-16,"Consumer Purchasing",12.6810291069647,37.4305829279004,36,"Saturday"
"10722",2021-10-16,"Religious/Spiritual Activities",40.8085833224408,71.6321866161148,36,"Saturday"
"10723",2021-10-16,"Socializing and Leisure",453.379872168156,230.975053878724,36,"Saturday"
"10724",2021-10-16,"Sports and Exercise",11.3811850197436,39.2858842762128,36,"Saturday"
"10725",2021-10-16,"Traveling",55.734811287692,81.1145671624097,36,"Saturday"
"10726",2021-10-16,"Volunteering",11.0134605788257,42.9299762539171,36,"Saturday"
"10727",2021-10-16,"Work",8.04824693529945,42.8085491874652,36,"Saturday"
"10728",2021-10-17,"Caring for Household",14.9547932996604,46.3224803383345,17,"Sunday"
"10729",2021-10-17,"Caring for Non-Household",0,0,17,"Sunday"
"10730",2021-10-17,"Education",214.094155170944,234.814993936088,17,"Sunday"
"10731",2021-10-17,"Eating and Drinking",59.0751683844845,27.4069888128466,17,"Sunday"
"10732",2021-10-17,"Civic Duties",0,0,17,"Sunday"
"10733",2021-10-17,"Household Activities",88.4288162511078,107.318003784152,17,"Sunday"
"10734",2021-10-17,"Household Services",0,0,17,"Sunday"
"10735",2021-10-17,"Personal Care",561.942476425268,104.080409703485,17,"Sunday"
"10736",2021-10-17,"Phone Calls",0.357108495978881,1.85568275589029,17,"Sunday"
"10737",2021-10-17,"Care Services",5.0631835899243,13.7523709646087,17,"Sunday"
"10738",2021-10-17,"Consumer Purchasing",7.15183170549114,25.2057136061847,17,"Sunday"
"10739",2021-10-17,"Religious/Spiritual Activities",0.212234993913358,1.77157591536896,17,"Sunday"
"10740",2021-10-17,"Socializing and Leisure",172.877512299514,152.127333889171,17,"Sunday"
"10741",2021-10-17,"Sports and Exercise",3.51600550717408,13.6132967574614,17,"Sunday"
"10742",2021-10-17,"Traveling",70.5880587311852,58.6374276089135,17,"Sunday"
"10743",2021-10-17,"Volunteering",0,0,17,"Sunday"
"10744",2021-10-17,"Work",220.290895277511,274.935205525493,17,"Sunday"
"10745",2021-10-18,"Caring for Household",27.6632086154815,64.2568026157506,23,"Monday"
"10746",2021-10-18,"Caring for Non-Household",5.47474771817844,23.2203316525796,23,"Monday"
"10747",2021-10-18,"Education",141.517802617319,206.587585691707,23,"Monday"
"10748",2021-10-18,"Eating and Drinking",48.8315596312972,33.3571151480599,23,"Monday"
"10749",2021-10-18,"Civic Duties",0,0,23,"Monday"
"10750",2021-10-18,"Household Activities",63.1042024002331,103.018259210524,23,"Monday"
"10751",2021-10-18,"Household Services",0.717527964810912,4.5837749307988,23,"Monday"
"10752",2021-10-18,"Personal Care",604.020861814928,169.231540457927,23,"Monday"
"10753",2021-10-18,"Phone Calls",22.6310553179708,65.7467865124398,23,"Monday"
"10754",2021-10-18,"Care Services",9.78557085861622,42.0916969113789,23,"Monday"
"10755",2021-10-18,"Consumer Purchasing",9.71725914166817,28.354136188332,23,"Monday"
"10756",2021-10-18,"Religious/Spiritual Activities",4.08835415760792,14.6737902102092,23,"Monday"
"10757",2021-10-18,"Socializing and Leisure",209.500765482968,177.331631157525,23,"Monday"
"10758",2021-10-18,"Sports and Exercise",0.778692368986498,4.77015820708124,23,"Monday"
"10759",2021-10-18,"Traveling",128.623537666363,202.97320735555,23,"Monday"
"10760",2021-10-18,"Volunteering",6.41719213257493,55.1277777197366,23,"Monday"
"10761",2021-10-18,"Work",151.022449128929,227.084941997986,23,"Monday"
"10762",2021-10-19,"Caring for Household",70.0377933091179,151.002611798277,18,"Tuesday"
"10763",2021-10-19,"Caring for Non-Household",0.146089160695991,0.842082990482023,18,"Tuesday"
"10764",2021-10-19,"Education",0,0,18,"Tuesday"
"10765",2021-10-19,"Eating and Drinking",47.1141670935921,46.8723934399735,18,"Tuesday"
"10766",2021-10-19,"Civic Duties",0,0,18,"Tuesday"
"10767",2021-10-19,"Household Activities",95.4305265333053,135.158196102333,18,"Tuesday"
"10768",2021-10-19,"Household Services",0.292178321391981,1.68416598096405,18,"Tuesday"
"10769",2021-10-19,"Personal Care",526.290067932773,152.176863289923,18,"Tuesday"
"10770",2021-10-19,"Phone Calls",3.92483182728277,16.7020382905711,18,"Tuesday"
"10771",2021-10-19,"Care Services",27.1981022495675,59.9869609048109,18,"Tuesday"
"10772",2021-10-19,"Consumer Purchasing",9.55257033136553,25.8695729537637,18,"Tuesday"
"10773",2021-10-19,"Religious/Spiritual Activities",0,0,18,"Tuesday"
"10774",2021-10-19,"Socializing and Leisure",209.320592116621,181.767677798452,18,"Tuesday"
"10775",2021-10-19,"Sports and Exercise",18.4406603033016,30.5450224239679,18,"Tuesday"
"10776",2021-10-19,"Traveling",57.8677458029776,54.3824103831107,18,"Tuesday"
"10777",2021-10-19,"Volunteering",0.471656463431742,2.11993038307709,18,"Tuesday"
"10778",2021-10-19,"Work",361.045311538303,275.328338813386,18,"Tuesday"
"10779",2021-10-20,"Caring for Household",98.0144586827164,113.653106807481,16,"Wednesday"
"10780",2021-10-20,"Caring for Non-Household",8.23009051663023,33.5503910437922,16,"Wednesday"
"10781",2021-10-20,"Education",0,0,16,"Wednesday"
"10782",2021-10-20,"Eating and Drinking",64.1306401441332,41.2710514391554,16,"Wednesday"
"10783",2021-10-20,"Civic Duties",0,0,16,"Wednesday"
"10784",2021-10-20,"Household Activities",170.804392105041,153.324750450104,16,"Wednesday"
"10785",2021-10-20,"Household Services",0,0,16,"Wednesday"
"10786",2021-10-20,"Personal Care",522.794936961663,89.2574520120491,16,"Wednesday"
"10787",2021-10-20,"Phone Calls",2.56818098042234,8.17043489061168,16,"Wednesday"
"10788",2021-10-20,"Care Services",10.3719886199102,23.5571248575845,16,"Wednesday"
"10789",2021-10-20,"Consumer Purchasing",27.3320585785488,38.7775489203961,16,"Wednesday"
"10790",2021-10-20,"Religious/Spiritual Activities",1.11781369116409,3.25807786804324,16,"Wednesday"
"10791",2021-10-20,"Socializing and Leisure",243.07091844557,211.171727446311,16,"Wednesday"
"10792",2021-10-20,"Sports and Exercise",10.6637830526491,27.3526996790149,16,"Wednesday"
"10793",2021-10-20,"Traveling",58.6463606637182,50.7741167651744,16,"Wednesday"
"10794",2021-10-20,"Volunteering",0,0,16,"Wednesday"
"10795",2021-10-20,"Work",222.254377557833,274.764383144144,16,"Wednesday"
"10796",2021-10-21,"Caring for Household",20.0503263333313,44.5472168349381,19,"Thursday"
"10797",2021-10-21,"Caring for Non-Household",5.34873363859527,16.3870083372104,19,"Thursday"
"10798",2021-10-21,"Education",0,0,19,"Thursday"
"10799",2021-10-21,"Eating and Drinking",69.6345424887773,36.58827324413,19,"Thursday"
"10800",2021-10-21,"Civic Duties",0,0,19,"Thursday"
"10801",2021-10-21,"Household Activities",96.8103563256072,89.8523554533955,19,"Thursday"
"10802",2021-10-21,"Household Services",1.95059632292713,7.39682796034127,19,"Thursday"
"10803",2021-10-21,"Personal Care",572.220473015916,109.929616963628,19,"Thursday"
"10804",2021-10-21,"Phone Calls",3.45873169666538,10.0737396410689,19,"Thursday"
"10805",2021-10-21,"Care Services",6.94765029700543,18.3954835970195,19,"Thursday"
"10806",2021-10-21,"Consumer Purchasing",32.7396636875908,47.1982001086643,19,"Thursday"
"10807",2021-10-21,"Religious/Spiritual Activities",4.41762225473988,13.2902346026206,19,"Thursday"
"10808",2021-10-21,"Socializing and Leisure",252.569207845947,261.410917589139,19,"Thursday"
"10809",2021-10-21,"Sports and Exercise",15.4504295371958,40.5056011455789,19,"Thursday"
"10810",2021-10-21,"Traveling",89.7937370964292,75.8035213109116,19,"Thursday"
"10811",2021-10-21,"Volunteering",7.94544025617486,42.0038241660507,19,"Thursday"
"10812",2021-10-21,"Work",253.843925650739,225.82099907211,19,"Thursday"
"10813",2021-10-22,"Caring for Household",25.0816626500814,57.1211230068355,50,"Friday"
"10814",2021-10-22,"Caring for Non-Household",3.14884277909308,12.2704848789909,50,"Friday"
"10815",2021-10-22,"Education",15.9712529377508,61.7866376364036,50,"Friday"
"10816",2021-10-22,"Eating and Drinking",71.1449332612999,51.616714593491,50,"Friday"
"10817",2021-10-22,"Civic Duties",0,0,50,"Friday"
"10818",2021-10-22,"Household Activities",108.745830900176,138.388627713591,50,"Friday"
"10819",2021-10-22,"Household Services",1.20605331486949,5.0091446337125,50,"Friday"
"10820",2021-10-22,"Personal Care",584.761787269381,136.730057785679,50,"Friday"
"10821",2021-10-22,"Phone Calls",0.787332028778107,4.31132003883444,50,"Friday"
"10822",2021-10-22,"Care Services",0.958792619494606,7.52384702501209,50,"Friday"
"10823",2021-10-22,"Consumer Purchasing",19.4981873329359,46.6253452065671,50,"Friday"
"10824",2021-10-22,"Religious/Spiritual Activities",6.09296701646904,17.5104062506484,50,"Friday"
"10825",2021-10-22,"Socializing and Leisure",387.412049849576,139.313814106423,50,"Friday"
"10826",2021-10-22,"Sports and Exercise",29.3482895680855,71.7171158979825,50,"Friday"
"10827",2021-10-22,"Traveling",93.5360863535913,67.0054292328465,50,"Friday"
"10828",2021-10-22,"Volunteering",9.81683884899632,47.2468418125549,50,"Friday"
"10829",2021-10-22,"Work",76.8554157040811,151.673143646089,50,"Friday"
"10830",2021-10-23,"Caring for Household",23.6891417827524,68.0945297954549,64,"Saturday"
"10831",2021-10-23,"Caring for Non-Household",17.6680190811997,54.1963950546633,64,"Saturday"
"10832",2021-10-23,"Education",30.0560163455843,108.683998986264,64,"Saturday"
"10833",2021-10-23,"Eating and Drinking",66.8457802833462,47.6337461033375,64,"Saturday"
"10834",2021-10-23,"Civic Duties",1.21973026051416,12.7740300473673,64,"Saturday"
"10835",2021-10-23,"Household Activities",124.951425073949,159.548090625749,64,"Saturday"
"10836",2021-10-23,"Household Services",0,0,64,"Saturday"
"10837",2021-10-23,"Personal Care",647.848143350776,190.816977330587,64,"Saturday"
"10838",2021-10-23,"Phone Calls",6.85028338113144,30.4204909106383,64,"Saturday"
"10839",2021-10-23,"Care Services",0.370474662062805,2.15051804269593,64,"Saturday"
"10840",2021-10-23,"Consumer Purchasing",24.6719812735151,41.0699762742002,64,"Saturday"
"10841",2021-10-23,"Religious/Spiritual Activities",17.0659326613428,42.128874672693,64,"Saturday"
"10842",2021-10-23,"Socializing and Leisure",334.419907098835,205.686644732921,64,"Saturday"
"10843",2021-10-23,"Sports and Exercise",14.0194168063481,51.6395347574682,64,"Saturday"
"10844",2021-10-23,"Traveling",64.3357011110315,87.4002334209617,64,"Saturday"
"10845",2021-10-23,"Volunteering",4.62170152757393,22.6481558129871,64,"Saturday"
"10846",2021-10-23,"Work",51.8504567798775,143.521963378554,64,"Saturday"
"10847",2021-10-24,"Caring for Household",9.97194821667679,30.3120317948138,19,"Sunday"
"10848",2021-10-24,"Caring for Non-Household",14.1325343787277,36.2990802279173,19,"Sunday"
"10849",2021-10-24,"Education",46.653965418817,138.867676812553,19,"Sunday"
"10850",2021-10-24,"Eating and Drinking",65.1043970695902,57.4830025382929,19,"Sunday"
"10851",2021-10-24,"Civic Duties",0,0,19,"Sunday"
"10852",2021-10-24,"Household Activities",161.029157175717,175.329720445436,19,"Sunday"
"10853",2021-10-24,"Household Services",0,0,19,"Sunday"
"10854",2021-10-24,"Personal Care",531.849233953302,102.825082647934,19,"Sunday"
"10855",2021-10-24,"Phone Calls",2.61508609994217,9.90428618527362,19,"Sunday"
"10856",2021-10-24,"Care Services",0,0,19,"Sunday"
"10857",2021-10-24,"Consumer Purchasing",19.3249657246158,44.8139211712911,19,"Sunday"
"10858",2021-10-24,"Religious/Spiritual Activities",18.6122319221801,52.7699068721928,19,"Sunday"
"10859",2021-10-24,"Socializing and Leisure",223.374490720006,217.35129941582,19,"Sunday"
"10860",2021-10-24,"Sports and Exercise",13.4245142408233,24.6266843723744,19,"Sunday"
"10861",2021-10-24,"Traveling",79.8451460627025,78.8679865161122,19,"Sunday"
"10862",2021-10-24,"Volunteering",0,0,19,"Sunday"
"10863",2021-10-24,"Work",243.169924044742,304.578156949755,19,"Sunday"
"10864",2021-10-25,"Caring for Household",60.3883913623315,144.38466676938,17,"Monday"
"10865",2021-10-25,"Caring for Non-Household",3.58766579409294,14.186899839274,17,"Monday"
"10866",2021-10-25,"Education",0,0,17,"Monday"
"10867",2021-10-25,"Eating and Drinking",65.9785973435625,38.9407967683075,17,"Monday"
"10868",2021-10-25,"Civic Duties",0,0,17,"Monday"
"10869",2021-10-25,"Household Activities",111.569346631506,137.191725795454,17,"Monday"
"10870",2021-10-25,"Household Services",0,0,17,"Monday"
"10871",2021-10-25,"Personal Care",549.921122982761,83.1692707501083,17,"Monday"
"10872",2021-10-25,"Phone Calls",8.44604370576876,29.5424083159132,17,"Monday"
"10873",2021-10-25,"Care Services",8.96018501330074,27.568183839562,17,"Monday"
"10874",2021-10-25,"Consumer Purchasing",8.88236837997654,18.836236322718,17,"Monday"
"10875",2021-10-25,"Religious/Spiritual Activities",1.81620277076207,6.23480081188884,17,"Monday"
"10876",2021-10-25,"Socializing and Leisure",217.825295443895,158.896792304617,17,"Monday"
"10877",2021-10-25,"Sports and Exercise",16.0589667056654,28.6523435956105,17,"Monday"
"10878",2021-10-25,"Traveling",47.4353967542437,39.4160382211981,17,"Monday"
"10879",2021-10-25,"Volunteering",11.2564776237235,38.315055474235,17,"Monday"
"10880",2021-10-25,"Work",325.164984636623,224.724924964818,17,"Monday"
"10881",2021-10-26,"Caring for Household",50.9606240318488,61.7358825639063,20,"Tuesday"
"10882",2021-10-26,"Caring for Non-Household",17.8421796279445,62.0330682135274,20,"Tuesday"
"10883",2021-10-26,"Education",0,0,20,"Tuesday"
"10884",2021-10-26,"Eating and Drinking",69.6923880422196,53.7778483312177,20,"Tuesday"
"10885",2021-10-26,"Civic Duties",0,0,20,"Tuesday"
"10886",2021-10-26,"Household Activities",95.8770212241422,102.496946837678,20,"Tuesday"
"10887",2021-10-26,"Household Services",0,0,20,"Tuesday"
"10888",2021-10-26,"Personal Care",547.300956762936,151.991616834175,20,"Tuesday"
"10889",2021-10-26,"Phone Calls",1.79425192835208,14.6248126197485,20,"Tuesday"
"10890",2021-10-26,"Care Services",3.2202758637806,15.8379434286049,20,"Tuesday"
"10891",2021-10-26,"Consumer Purchasing",35.76349946266,47.4829243232842,20,"Tuesday"
"10892",2021-10-26,"Religious/Spiritual Activities",5.00543616970587,18.7064544065227,20,"Tuesday"
"10893",2021-10-26,"Socializing and Leisure",349.172286963778,281.5404518887,20,"Tuesday"
"10894",2021-10-26,"Sports and Exercise",3.64119606644678,11.0756004201371,20,"Tuesday"
"10895",2021-10-26,"Traveling",80.7730555709617,119.746288301921,20,"Tuesday"
"10896",2021-10-26,"Volunteering",0.78445120928705,3.88248123542083,20,"Tuesday"
"10897",2021-10-26,"Work",171.119493331239,236.309556515536,20,"Tuesday"
"10898",2021-10-27,"Caring for Household",57.3291733258978,140.334718801473,15,"Wednesday"
"10899",2021-10-27,"Caring for Non-Household",14.5283109929412,62.1035850311356,15,"Wednesday"
"10900",2021-10-27,"Education",0,0,15,"Wednesday"
"10901",2021-10-27,"Eating and Drinking",55.3107490097689,28.4852566336362,15,"Wednesday"
"10902",2021-10-27,"Civic Duties",0,0,15,"Wednesday"
"10903",2021-10-27,"Household Activities",123.979184530725,177.116552348866,15,"Wednesday"
"10904",2021-10-27,"Household Services",0.391159891321999,2.76951111167432,15,"Wednesday"
"10905",2021-10-27,"Personal Care",541.48617051578,81.9186539832765,15,"Wednesday"
"10906",2021-10-27,"Phone Calls",5.51082929214361,17.6413748673269,15,"Wednesday"
"10907",2021-10-27,"Care Services",1.56063607041505,9.55000417063035,15,"Wednesday"
"10908",2021-10-27,"Consumer Purchasing",22.9653180126782,40.2130799182109,15,"Wednesday"
"10909",2021-10-27,"Religious/Spiritual Activities",5.92978619170705,17.9059992335937,15,"Wednesday"
"10910",2021-10-27,"Socializing and Leisure",193.114141227035,138.469890134706,15,"Wednesday"
"10911",2021-10-27,"Sports and Exercise",27.7093049812505,56.0069535792484,15,"Wednesday"
"10912",2021-10-27,"Traveling",48.9991487542765,47.9398178301299,15,"Wednesday"
"10913",2021-10-27,"Volunteering",17.7893585751212,53.7179977007812,15,"Wednesday"
"10914",2021-10-27,"Work",295.440773390104,320.42104477389,15,"Wednesday"
"10915",2021-10-28,"Caring for Household",0,0,15,"Thursday"
"10916",2021-10-28,"Caring for Non-Household",5.20267808998799,13.6551149141641,15,"Thursday"
"10917",2021-10-28,"Education",6.38638752221305,18.5039808419432,15,"Thursday"
"10918",2021-10-28,"Eating and Drinking",69.0005731063283,43.683555254091,15,"Thursday"
"10919",2021-10-28,"Civic Duties",0,0,15,"Thursday"
"10920",2021-10-28,"Household Activities",100.297074996772,144.091885043193,15,"Thursday"
"10921",2021-10-28,"Household Services",0.396928631223132,2.23663137013686,15,"Thursday"
"10922",2021-10-28,"Personal Care",531.017835340354,147.300625577146,15,"Thursday"
"10923",2021-10-28,"Phone Calls",37.2778174068885,84.64473926682,15,"Thursday"
"10924",2021-10-28,"Care Services",0,0,15,"Thursday"
"10925",2021-10-28,"Consumer Purchasing",26.2913580691924,51.7437069020328,15,"Thursday"
"10926",2021-10-28,"Religious/Spiritual Activities",8.35346736971931,28.3644323002455,15,"Thursday"
"10927",2021-10-28,"Socializing and Leisure",225.913168676506,145.67453066567,15,"Thursday"
"10928",2021-10-28,"Sports and Exercise",4.42389252453241,15.68001043689,15,"Thursday"
"10929",2021-10-28,"Traveling",61.9248977916178,65.9032208159727,15,"Thursday"
"10930",2021-10-28,"Volunteering",0,0,15,"Thursday"
"10931",2021-10-28,"Work",362.786616450594,290.016468040455,15,"Thursday"
"10932",2021-10-29,"Caring for Household",13.1409176452302,45.069304406966,33,"Friday"
"10933",2021-10-29,"Caring for Non-Household",7.37978061741475,34.7584266369821,33,"Friday"
"10934",2021-10-29,"Education",0,0,33,"Friday"
"10935",2021-10-29,"Eating and Drinking",72.6784743668966,56.2443022857214,33,"Friday"
"10936",2021-10-29,"Civic Duties",0,0,33,"Friday"
"10937",2021-10-29,"Household Activities",175.672055665105,190.407721770818,33,"Friday"
"10938",2021-10-29,"Household Services",3.4570237261875,20.0721657140473,33,"Friday"
"10939",2021-10-29,"Personal Care",585.974617385022,98.916287099114,33,"Friday"
"10940",2021-10-29,"Phone Calls",0.461895424176206,2.37133919216475,33,"Friday"
"10941",2021-10-29,"Care Services",9.14495780439018,34.7855893663135,33,"Friday"
"10942",2021-10-29,"Consumer Purchasing",31.1578332631041,60.1369977566352,33,"Friday"
"10943",2021-10-29,"Religious/Spiritual Activities",4.04636858885448,18.7838256458467,33,"Friday"
"10944",2021-10-29,"Socializing and Leisure",404.879539563948,216.296443553444,33,"Friday"
"10945",2021-10-29,"Sports and Exercise",17.9308992228134,42.9519104778033,33,"Friday"
"10946",2021-10-29,"Traveling",53.2946951197568,58.8041368534847,33,"Friday"
"10947",2021-10-29,"Volunteering",0,0,33,"Friday"
"10948",2021-10-29,"Work",50.5840557724784,128.377651668565,33,"Friday"
"10949",2021-10-30,"Caring for Household",20.6395746076798,73.0039973503981,61,"Saturday"
"10950",2021-10-30,"Caring for Non-Household",14.7521060065264,41.4658442313665,61,"Saturday"
"10951",2021-10-30,"Education",9.62243786618896,31.4818775011028,61,"Saturday"
"10952",2021-10-30,"Eating and Drinking",43.3733706257547,33.7779043485758,61,"Saturday"
"10953",2021-10-30,"Civic Duties",0,0,61,"Saturday"
"10954",2021-10-30,"Household Activities",130.451880949388,159.320078862433,61,"Saturday"
"10955",2021-10-30,"Household Services",0,0,61,"Saturday"
"10956",2021-10-30,"Personal Care",680.001957281291,169.808383852077,61,"Saturday"
"10957",2021-10-30,"Phone Calls",3.12331070345478,13.2305867307274,61,"Saturday"
"10958",2021-10-30,"Care Services",0.449295696878752,4.71835970209438,61,"Saturday"
"10959",2021-10-30,"Consumer Purchasing",23.0804963405474,39.8387637515402,61,"Saturday"
"10960",2021-10-30,"Religious/Spiritual Activities",45.0140638762496,106.44084360966,61,"Saturday"
"10961",2021-10-30,"Socializing and Leisure",331.515415962093,231.191097613998,61,"Saturday"
"10962",2021-10-30,"Sports and Exercise",9.42511593058917,32.8786117045087,61,"Saturday"
"10963",2021-10-30,"Traveling",56.7224619943621,97.2393594906032,61,"Saturday"
"10964",2021-10-30,"Volunteering",6.72923804397137,39.4370403771444,61,"Saturday"
"10965",2021-10-30,"Work",60.2838556386906,145.264919497872,61,"Saturday"
"10966",2021-10-31,"Caring for Household",44.0611548351725,123.441465361151,21,"Sunday"
"10967",2021-10-31,"Caring for Non-Household",0,0,21,"Sunday"
"10968",2021-10-31,"Education",9.93446315480118,41.1036472082994,21,"Sunday"
"10969",2021-10-31,"Eating and Drinking",53.0658205957503,42.4285827164382,21,"Sunday"
"10970",2021-10-31,"Civic Duties",0,0,21,"Sunday"
"10971",2021-10-31,"Household Activities",94.3063045794995,96.640007772507,21,"Sunday"
"10972",2021-10-31,"Household Services",0,0,21,"Sunday"
"10973",2021-10-31,"Personal Care",567.254425484914,88.4103665535438,21,"Sunday"
"10974",2021-10-31,"Phone Calls",6.2633244061818,19.9800769966611,21,"Sunday"
"10975",2021-10-31,"Care Services",2.77222114334839,12.8404132389213,21,"Sunday"
"10976",2021-10-31,"Consumer Purchasing",17.2179560644675,23.5593116123853,21,"Sunday"
"10977",2021-10-31,"Religious/Spiritual Activities",0.245889093246351,1.90469812867949,21,"Sunday"
"10978",2021-10-31,"Socializing and Leisure",217.624969608273,191.082844804022,21,"Sunday"
"10979",2021-10-31,"Sports and Exercise",16.3003916882269,35.3718753571141,21,"Sunday"
"10980",2021-10-31,"Traveling",62.8244020840172,45.4897200750678,21,"Sunday"
"10981",2021-10-31,"Volunteering",0.782974213249955,4.32606317127991,21,"Sunday"
"10982",2021-10-31,"Work",342.390094389869,271.910538314658,21,"Sunday"
"10983",2021-11-01,"Caring for Household",25.7602936769561,70.8144510611752,23,"Monday"
"10984",2021-11-01,"Caring for Non-Household",1.42072789633651,6.07401571961507,23,"Monday"
"10985",2021-11-01,"Education",119.733594532899,219.506082760124,23,"Monday"
"10986",2021-11-01,"Eating and Drinking",47.2180300104161,27.1314203485274,23,"Monday"
"10987",2021-11-01,"Civic Duties",0,0,23,"Monday"
"10988",2021-11-01,"Household Activities",106.683548852138,137.283605892555,23,"Monday"
"10989",2021-11-01,"Household Services",4.27384233787431,16.8871868127519,23,"Monday"
"10990",2021-11-01,"Personal Care",595.772437534549,77.2944240330005,23,"Monday"
"10991",2021-11-01,"Phone Calls",21.6673441054474,39.1312971219098,23,"Monday"
"10992",2021-11-01,"Care Services",0.0561078202819988,0.406417733134302,23,"Monday"
"10993",2021-11-01,"Consumer Purchasing",3.23426507679474,9.22393517068357,23,"Monday"
"10994",2021-11-01,"Religious/Spiritual Activities",0,0,23,"Monday"
"10995",2021-11-01,"Socializing and Leisure",198.469385701968,170.04836381514,23,"Monday"
"10996",2021-11-01,"Sports and Exercise",13.6171198226604,31.5156004175598,23,"Monday"
"10997",2021-11-01,"Traveling",46.6982214988446,33.333189957491,23,"Monday"
"10998",2021-11-01,"Volunteering",27.5587127259855,60.0490627121451,23,"Monday"
"10999",2021-11-01,"Work",219.824894449077,270.999791061971,23,"Monday"
"11000",2021-11-02,"Caring for Household",18.4591722887221,32.9082354105409,9,"Tuesday"
"11001",2021-11-02,"Caring for Non-Household",3.46821706959863,8.71169820134379,9,"Tuesday"
"11002",2021-11-02,"Education",71.1011838302329,159.753806373662,9,"Tuesday"
"11003",2021-11-02,"Eating and Drinking",88.4397520326231,45.987486837885,9,"Tuesday"
"11004",2021-11-02,"Civic Duties",0,0,9,"Tuesday"
"11005",2021-11-02,"Household Activities",62.3439291637527,53.1487395283579,9,"Tuesday"
"11006",2021-11-02,"Household Services",0,0,9,"Tuesday"
"11007",2021-11-02,"Personal Care",511.60250853112,112.825037749773,9,"Tuesday"
"11008",2021-11-02,"Phone Calls",1.16324762806548,5.79174275024331,9,"Tuesday"
"11009",2021-11-02,"Care Services",0,0,9,"Tuesday"
"11010",2021-11-02,"Consumer Purchasing",4.52740540196258,8.86405720926221,9,"Tuesday"
"11011",2021-11-02,"Religious/Spiritual Activities",9.41658976608501,24.46914169374,9,"Tuesday"
"11012",2021-11-02,"Socializing and Leisure",275.002708668871,162.721492167389,9,"Tuesday"
"11013",2021-11-02,"Sports and Exercise",0,0,9,"Tuesday"
"11014",2021-11-02,"Traveling",75.1960800846756,117.313228858466,9,"Tuesday"
"11015",2021-11-02,"Volunteering",0,0,9,"Tuesday"
"11016",2021-11-02,"Work",310.3301979333,278.783956683361,9,"Tuesday"
"11017",2021-11-03,"Caring for Household",0,0,15,"Wednesday"
"11018",2021-11-03,"Caring for Non-Household",0.919120450773882,4.2961316473344,15,"Wednesday"
"11019",2021-11-03,"Education",0,0,15,"Wednesday"
"11020",2021-11-03,"Eating and Drinking",63.612251773759,26.7664439554936,15,"Wednesday"
"11021",2021-11-03,"Civic Duties",0,0,15,"Wednesday"
"11022",2021-11-03,"Household Activities",132.219286683764,156.949916023986,15,"Wednesday"
"11023",2021-11-03,"Household Services",21.3909873915891,58.9900299528728,15,"Wednesday"
"11024",2021-11-03,"Personal Care",610.254310830763,138.768788295955,15,"Wednesday"
"11025",2021-11-03,"Phone Calls",6.35232180635713,14.3021680523289,15,"Wednesday"
"11026",2021-11-03,"Care Services",18.5275529099033,37.2769966464596,15,"Wednesday"
"11027",2021-11-03,"Consumer Purchasing",17.6422664527455,45.7121096422973,15,"Wednesday"
"11028",2021-11-03,"Religious/Spiritual Activities",11.6958087503659,34.7595464357475,15,"Wednesday"
"11029",2021-11-03,"Socializing and Leisure",221.645571805324,171.412298784525,15,"Wednesday"
"11030",2021-11-03,"Sports and Exercise",23.3010078674511,56.3937014144236,15,"Wednesday"
"11031",2021-11-03,"Traveling",41.5425390712293,49.7897736398913,15,"Wednesday"
"11032",2021-11-03,"Volunteering",6.82701811684784,21.6043025667287,15,"Wednesday"
"11033",2021-11-03,"Work",264.069956089127,278.821564512855,15,"Wednesday"
"11034",2021-11-04,"Caring for Household",81.1004048463046,184.705903337499,17,"Thursday"
"11035",2021-11-04,"Caring for Non-Household",0,0,17,"Thursday"
"11036",2021-11-04,"Education",0,0,17,"Thursday"
"11037",2021-11-04,"Eating and Drinking",62.1829000274017,31.119097283786,17,"Thursday"
"11038",2021-11-04,"Civic Duties",0,0,17,"Thursday"
"11039",2021-11-04,"Household Activities",193.810879985643,177.7340980219,17,"Thursday"
"11040",2021-11-04,"Household Services",16.4491805753327,48.2751605604768,17,"Thursday"
"11041",2021-11-04,"Personal Care",600.791600247625,97.9247192424919,17,"Thursday"
"11042",2021-11-04,"Phone Calls",1.90591486543954,7.31744044503249,17,"Thursday"
"11043",2021-11-04,"Care Services",29.8218626817362,56.8598887973718,17,"Thursday"
"11044",2021-11-04,"Consumer Purchasing",13.9760569451332,33.0964064441009,17,"Thursday"
"11045",2021-11-04,"Religious/Spiritual Activities",0,0,17,"Thursday"
"11046",2021-11-04,"Socializing and Leisure",233.035218483325,134.303594430308,17,"Thursday"
"11047",2021-11-04,"Sports and Exercise",0,0,17,"Thursday"
"11048",2021-11-04,"Traveling",41.4497626878415,33.5693605704934,17,"Thursday"
"11049",2021-11-04,"Volunteering",0,0,17,"Thursday"
"11050",2021-11-04,"Work",159.788758112298,225.411494063868,17,"Thursday"
