"","DATE","ACTIVITY","mean","sd","n","StringencyIndex"
"758",2020-05-17,"PHONE",1.27682868732383,10.2250682900524,30,41.67
"759",2020-05-17,"RELIG",3.12291692396985,12.9322492125279,30,41.67
"760",2020-05-17,"SOCIAL",269.73587534371,209.821455617015,30,41.67
"761",2020-05-17,"SPORTS",9.57295782399101,22.8725475982295,30,41.67
"762",2020-05-17,"TRAVEL",22.5888986453139,42.6654038307787,30,41.67
"763",2020-05-17,"WORK",322.443698435878,308.040347078205,30,41.67
"764",2020-05-17,"LEISATTEND",0,0,30,41.67
"765",2020-05-17,"LEISSOCCOM",10.7814190545125,33.4120290073098,30,41.67
"766",2020-05-18,"HHACT",103.022746660379,110.427642263117,33,41.67
"767",2020-05-18,"PHONE",2.86577698887065,7.74034774264788,33,41.67
"768",2020-05-18,"RELIG",1.55311463440311,6.39393746426249,33,41.67
"769",2020-05-18,"SOCIAL",288.887262937565,188.219391798538,33,41.67
"770",2020-05-18,"SPORTS",7.68041627590565,16.6833429857611,33,41.67
"771",2020-05-18,"TRAVEL",27.0594733209519,45.9593331406736,33,41.67
"772",2020-05-18,"WORK",255.312092722626,264.835991430734,33,41.67
"773",2020-05-18,"LEISATTEND",0.720992206735569,6.53756092047741,33,41.67
"774",2020-05-18,"LEISSOCCOM",24.6267688679639,63.2374031585803,33,41.67
"775",2020-05-19,"HHACT",138.660235182905,141.681998463155,29,41.67
"776",2020-05-19,"PHONE",19.8905526795121,68.6877729836113,29,41.67
"777",2020-05-19,"RELIG",5.32645619801908,18.1489679661589,29,41.67
"778",2020-05-19,"SOCIAL",385.832330099042,251.917698630597,29,41.67
"779",2020-05-19,"SPORTS",6.28986484848496,16.4615398256836,29,41.67
"780",2020-05-19,"TRAVEL",16.9604674559355,30.3845897686691,29,41.67
"781",2020-05-19,"WORK",224.92592983698,266.535426044403,29,41.67
"782",2020-05-19,"LEISATTEND",3.59843753804937,17.6326579630091,29,41.67
"783",2020-05-19,"LEISSOCCOM",13.1828400775876,29.6685625181899,29,41.67
"784",2020-05-20,"HHACT",126.862835749581,180.321514025998,28,41.67
"785",2020-05-20,"PHONE",7.82903669060196,23.0186232467579,28,41.67
"786",2020-05-20,"RELIG",7.5204135018315,43.9936351646915,28,41.67
"787",2020-05-20,"SOCIAL",244.919233629467,222.70236760416,28,41.67
"788",2020-05-20,"SPORTS",9.50008911279418,35.850975421964,28,41.67
"789",2020-05-20,"TRAVEL",53.8604783388901,56.0231232742762,28,41.67
"790",2020-05-20,"WORK",286.477346798133,257.29480880071,28,41.67
"791",2020-05-20,"LEISATTEND",0,0,28,41.67
"792",2020-05-20,"LEISSOCCOM",17.2197738295148,55.7818062780478,28,41.67
"793",2020-05-21,"HHACT",163.107234915287,189.530379688949,15,41.67
"794",2020-05-21,"PHONE",1.57160030626453,6.06795520281894,15,41.67
"795",2020-05-21,"RELIG",3.89804305786182,11.8628404454443,15,41.67
"796",2020-05-21,"SOCIAL",319.251853685684,179.598089968462,15,41.67
"797",2020-05-21,"SPORTS",4.23376327428705,13.7843419038083,15,41.67
"798",2020-05-21,"TRAVEL",30.9502487142409,18.0347660885039,15,41.67
"799",2020-05-21,"WORK",175.149099961141,217.501997727906,15,41.67
"800",2020-05-21,"LEISATTEND",9.88074795755523,58.8170052297679,15,41.67
"801",2020-05-21,"LEISSOCCOM",36.4006186492693,93.4088461270587,15,41.67
"802",2020-05-22,"HHACT",160.963151074487,137.768464360468,35,41.67
"803",2020-05-22,"PHONE",4.84161842590068,18.5857667504335,35,41.67
"804",2020-05-22,"RELIG",3.68969822042768,17.5000183557378,35,41.67
"805",2020-05-22,"SOCIAL",337.718335722191,214.469696121631,35,41.67
"806",2020-05-22,"SPORTS",23.9208804058836,46.7530480034212,35,41.67
"807",2020-05-22,"TRAVEL",48.5791835859786,78.1776840510715,35,41.67
"808",2020-05-22,"WORK",77.9357969523737,187.905664806445,35,41.67
"809",2020-05-22,"LEISATTEND",0,0,35,41.67
"810",2020-05-22,"LEISSOCCOM",32.7718901409164,56.9277706151773,35,41.67
"811",2020-05-25,"HHACT",129.8598568321,79.5504511735657,7,41.67
"812",2020-05-25,"PHONE",0,0,7,41.67
"813",2020-05-25,"RELIG",0,0,7,41.67
"814",2020-05-25,"SOCIAL",286.500141984281,242.724385682072,7,41.67
"815",2020-05-25,"SPORTS",28.4280029229846,43.4746910638723,7,41.67
"816",2020-05-25,"TRAVEL",22.5600816644632,37.472531991369,7,41.67
"817",2020-05-25,"WORK",254.694888368161,227.513185660524,7,41.67
"818",2020-05-25,"LEISATTEND",0,0,7,41.67
"819",2020-05-25,"LEISSOCCOM",15.5027004671803,37.2484878343098,7,41.67
"820",2020-05-26,"HHACT",91.2939476474651,103.136650570351,23,41.67
"821",2020-05-26,"PHONE",6.84115437762312,18.8128623201715,23,41.67
"822",2020-05-26,"RELIG",9.05680261430942,36.2973254192683,23,41.67
"823",2020-05-26,"SOCIAL",370.374576030211,298.402815806527,23,41.67
"824",2020-05-26,"SPORTS",25.5747474767657,45.294082802823,23,41.67
"825",2020-05-26,"TRAVEL",38.4560179124607,50.5593918519909,23,41.67
"826",2020-05-26,"WORK",217.316398586461,253.800678666319,23,41.67
"827",2020-05-26,"LEISATTEND",32.8163254960579,135.221007609683,23,41.67
"828",2020-05-26,"LEISSOCCOM",48.5487161874225,136.536216221682,23,41.67
"829",2020-05-27,"HHACT",131.572265943874,146.632968747483,31,41.67
"830",2020-05-27,"PHONE",6.80880185437565,22.6023275460375,31,41.67
"831",2020-05-27,"RELIG",9.63448232613801,25.6279251442051,31,41.67
"832",2020-05-27,"SOCIAL",270.438868714153,197.105149972239,31,41.67
"833",2020-05-27,"SPORTS",20.436047996794,43.6688690120272,31,41.67
"834",2020-05-27,"TRAVEL",24.068472020213,46.7870881871345,31,41.67
"835",2020-05-27,"WORK",266.394587363499,268.358921477817,31,41.67
"836",2020-05-27,"LEISATTEND",0,0,31,41.67
"837",2020-05-27,"LEISSOCCOM",6.43399985650771,19.3124223400263,31,41.67
"838",2020-05-28,"HHACT",69.2199305541675,127.469181471432,25,41.67
"839",2020-05-28,"PHONE",14.1807584503198,37.5850741943558,25,41.67
"840",2020-05-28,"RELIG",10.2201702796525,28.5545696455935,25,41.67
"841",2020-05-28,"SOCIAL",336.286206150803,169.352327122081,25,41.67
"842",2020-05-28,"SPORTS",37.8495569593957,88.1980802529821,25,41.67
"843",2020-05-28,"TRAVEL",42.1691307089811,49.1772349029348,25,41.67
"844",2020-05-28,"WORK",238.720507656614,252.309633603431,25,41.67
"845",2020-05-28,"LEISATTEND",0,0,25,41.67
"846",2020-05-28,"LEISSOCCOM",33.4409094325463,59.9746805644961,25,41.67
"847",2020-05-29,"HHACT",159.319319401177,152.582282120284,49,41.67
"848",2020-05-29,"PHONE",1.59551003938521,11.9269808802136,49,41.67
"849",2020-05-29,"RELIG",0.160103818560901,1.54140327397697,49,41.67
"850",2020-05-29,"SOCIAL",451.434114867025,252.387640018833,49,41.67
"851",2020-05-29,"SPORTS",26.3852383530617,77.4003594191344,49,41.67
"852",2020-05-29,"TRAVEL",29.5327802385136,50.3754261727503,49,41.67
"853",2020-05-29,"WORK",27.6492116505092,122.634439574667,49,41.67
"854",2020-05-29,"LEISATTEND",0,0,49,41.67
"855",2020-05-29,"LEISSOCCOM",51.7568482700362,147.890748101178,49,41.67
"856",2020-05-30,"HHACT",155.356061223996,174.722191753375,81,41.67
"857",2020-05-30,"PHONE",8.99358314413312,30.1282008688456,81,41.67
"858",2020-05-30,"RELIG",6.06786852117622,25.8671880781845,81,41.67
"859",2020-05-30,"SOCIAL",396.729818217048,214.353037967489,81,41.67
"860",2020-05-30,"SPORTS",26.1482528782162,52.6133332379186,81,41.67
"861",2020-05-30,"TRAVEL",44.4995513752809,74.6591860014446,81,41.67
"862",2020-05-30,"WORK",34.3609084498418,112.975839968629,81,41.67
"863",2020-05-30,"LEISATTEND",0,0,81,41.67
"864",2020-05-30,"LEISSOCCOM",18.654672013723,53.9533018818877,81,41.67
"865",2020-05-31,"HHACT",147.568510635399,164.126869517259,22,41.67
"866",2020-05-31,"PHONE",10.2542773776122,34.9419981735252,22,41.67
"867",2020-05-31,"RELIG",10.6152368069151,31.3002279289057,22,41.67
"868",2020-05-31,"SOCIAL",290.814503951731,143.558354975698,22,41.67
"869",2020-05-31,"SPORTS",17.1005746505818,42.8315835267886,22,41.67
"870",2020-05-31,"TRAVEL",25.0901443310829,23.5704866165578,22,41.67
"871",2020-05-31,"WORK",219.035020771095,253.865057311418,22,41.67
"872",2020-05-31,"LEISATTEND",0,0,22,41.67
"873",2020-05-31,"LEISSOCCOM",13.7707419250996,31.2308306438582,22,41.67
"874",2020-06-01,"HHACT",144.04280061237,100.996095961643,18,41.67
"875",2020-06-01,"PHONE",3.81597785793284,8.47928127827746,18,41.67
"876",2020-06-01,"RELIG",4.10315666141023,12.8083101117435,18,41.67
"877",2020-06-01,"SOCIAL",302.062961503407,129.381548993272,18,41.67
"878",2020-06-01,"SPORTS",26.8581443617749,32.2374181967433,18,41.67
"879",2020-06-01,"TRAVEL",61.5375911965679,59.4535926233517,18,41.67
"880",2020-06-01,"WORK",108.434747125751,228.005062830107,18,41.67
"881",2020-06-01,"LEISATTEND",0,0,18,41.67
"882",2020-06-01,"LEISSOCCOM",5.0550144341291,26.5871393917748,18,41.67
"883",2020-06-02,"HHACT",135.095393500936,143.228668153064,21,41.67
"884",2020-06-02,"PHONE",3.78167101457277,10.8996409870244,21,41.67
"885",2020-06-02,"RELIG",4.65205800289317,16.4009037938939,21,41.67
"886",2020-06-02,"SOCIAL",294.156629784271,216.288664519934,21,41.67
"887",2020-06-02,"SPORTS",3.81960909856972,8.99205776928049,21,41.67
"888",2020-06-02,"TRAVEL",34.0007982494748,37.6447196874591,21,41.67
"889",2020-06-02,"WORK",335.875295593813,251.484053745947,21,41.67
"890",2020-06-02,"LEISATTEND",0,0,21,41.67
"891",2020-06-02,"LEISSOCCOM",30.7888405732648,58.9350597359065,21,41.67
"892",2020-06-03,"HHACT",83.1844796815827,83.7879715865523,24,41.67
"893",2020-06-03,"PHONE",8.34686124562147,23.9384068031657,24,41.67
"894",2020-06-03,"RELIG",8.57303173708319,42.0678613333114,24,41.67
"895",2020-06-03,"SOCIAL",341.929646888987,220.293994469227,24,41.67
"896",2020-06-03,"SPORTS",12.3934776664201,27.7173828635702,24,41.67
"897",2020-06-03,"TRAVEL",40.5442237706719,37.3258447498731,24,41.67
"898",2020-06-03,"WORK",263.574359655001,264.428918324807,24,41.67
"899",2020-06-03,"LEISATTEND",1.13248580668648,8.16496323059213,24,41.67
"900",2020-06-03,"LEISSOCCOM",13.1159087282537,33.5185328018877,24,41.67
"901",2020-06-04,"HHACT",178.065315090462,179.646791346448,25,41.67
"902",2020-06-04,"PHONE",29.9175278634922,64.4407144862834,25,41.67
"903",2020-06-04,"RELIG",0,0,25,41.67
"904",2020-06-04,"SOCIAL",283.456339566321,215.109497641954,25,41.67
"905",2020-06-04,"SPORTS",1.77925641198015,7.70047772852493,25,41.67
"906",2020-06-04,"TRAVEL",40.1012619366574,39.5894994418576,25,41.67
"907",2020-06-04,"WORK",188.11396731966,229.432461879944,25,41.67
"908",2020-06-04,"LEISATTEND",0,0,25,41.67
"909",2020-06-04,"LEISSOCCOM",41.1401372481779,71.9779611673806,25,41.67
"910",2020-06-05,"HHACT",140.598872749137,149.438806410436,42,41.67
"911",2020-06-05,"PHONE",7.23644303702661,16.2515066864906,42,41.67
"912",2020-06-05,"RELIG",8.04438669503873,25.0863208128099,42,41.67
"913",2020-06-05,"SOCIAL",399.450830534996,229.967089294666,42,41.67
"914",2020-06-05,"SPORTS",41.3793205324798,89.5121199146698,42,41.67
"915",2020-06-05,"TRAVEL",45.8290492059987,60.9761740460517,42,41.67
"916",2020-06-05,"WORK",40.717175447109,101.581726714793,42,41.67
"917",2020-06-05,"LEISATTEND",24.9564187767516,82.7040653485226,42,41.67
"918",2020-06-05,"LEISSOCCOM",86.1159952279756,179.892276753651,42,41.67
"919",2020-06-06,"HHACT",161.345445291888,125.41384391935,47,41.67
"920",2020-06-06,"PHONE",14.8200643936813,62.1060932913058,47,41.67
"921",2020-06-06,"RELIG",9.36698367582119,28.2206370750574,47,41.67
"922",2020-06-06,"SOCIAL",354.329389090346,199.547056067961,47,41.67
"923",2020-06-06,"SPORTS",35.1421394472114,81.9941687536324,47,41.67
"924",2020-06-06,"TRAVEL",20.1850399613185,39.2875544521787,47,41.67
"925",2020-06-06,"WORK",79.2361121799201,178.876668713395,47,41.67
"926",2020-06-06,"LEISATTEND",0,0,47,41.67
"927",2020-06-06,"LEISSOCCOM",27.5187712324905,63.1990216730059,47,41.67
"928",2020-06-07,"HHACT",131.827332084919,114.239606742196,15,41.67
"929",2020-06-07,"PHONE",7.87876905606555,14.2393928994614,15,41.67
"930",2020-06-07,"RELIG",0,0,15,41.67
"931",2020-06-07,"SOCIAL",354.138524142964,181.863555044388,15,41.67
"932",2020-06-07,"SPORTS",34.2863088367325,49.9339438545634,15,41.67
"933",2020-06-07,"TRAVEL",38.9371009447909,64.713694635097,15,41.67
"934",2020-06-07,"WORK",157.953334601282,223.653074729277,15,41.67
"935",2020-06-07,"LEISATTEND",0,0,15,41.67
"936",2020-06-07,"LEISSOCCOM",16.7918328134793,40.6090523799143,15,41.67
"937",2020-06-08,"HHACT",97.4377373734961,61.3996439348894,20,41.67
"938",2020-06-08,"PHONE",4.74614766037727,14.9054540853816,20,41.67
"939",2020-06-08,"RELIG",1.39180680805393,12.0084382526082,20,41.67
"940",2020-06-08,"SOCIAL",380.093716520057,238.942500773366,20,41.67
"941",2020-06-08,"SPORTS",41.0284841413528,59.2929069326134,20,41.67
"942",2020-06-08,"TRAVEL",39.551076533231,43.9048791187552,20,41.67
"943",2020-06-08,"WORK",143.955584046038,207.745026028526,20,41.67
"944",2020-06-08,"LEISATTEND",0,0,20,41.67
"945",2020-06-08,"LEISSOCCOM",50.9572547765851,98.0856546334466,20,41.67
"946",2020-06-09,"HHACT",179.804764233857,164.386123257704,22,41.67
"947",2020-06-09,"PHONE",16.3978587027478,37.2247654603768,22,41.67
"948",2020-06-09,"RELIG",5.4528387460872,15.6394444160551,22,41.67
"949",2020-06-09,"SOCIAL",208.9579649106,145.718155086245,22,41.67
"950",2020-06-09,"SPORTS",29.248785159527,56.3063508038322,22,41.67
"951",2020-06-09,"TRAVEL",22.870181493499,30.063245247715,22,41.67
"952",2020-06-09,"WORK",127.356784383742,207.415935791337,22,41.67
"953",2020-06-09,"LEISATTEND",0,0,22,41.67
"954",2020-06-09,"LEISSOCCOM",48.0619317404897,94.9766959319644,22,41.67
"955",2020-06-10,"HHACT",102.647198678268,112.395630854746,26,41.67
"956",2020-06-10,"PHONE",6.77931190457249,29.1302436102955,26,41.67
"957",2020-06-10,"RELIG",0.549918119575514,3.50744800954776,26,41.67
"958",2020-06-10,"SOCIAL",442.449185226813,278.493734695962,26,41.67
"959",2020-06-10,"SPORTS",8.94872381585758,31.561172959342,26,41.67
"960",2020-06-10,"TRAVEL",53.2351659811203,79.7622069020577,26,41.67
"961",2020-06-10,"WORK",172.96838325458,254.845871529366,26,41.67
"962",2020-06-10,"LEISATTEND",0,0,26,41.67
"963",2020-06-10,"LEISSOCCOM",29.7860614958428,55.1219724884501,26,41.67
"964",2020-06-11,"HHACT",123.136668887556,114.172504475764,25,41.67
"965",2020-06-11,"PHONE",3.41837468412379,11.2382428127285,25,41.67
"966",2020-06-11,"RELIG",0.614497716073681,4.24939102643462,25,41.67
"967",2020-06-11,"SOCIAL",309.77526287821,166.228396350892,25,41.67
"968",2020-06-11,"SPORTS",48.8809970074966,89.9771904948719,25,41.67
"969",2020-06-11,"TRAVEL",25.5195022625074,39.0033913157099,25,41.67
"970",2020-06-11,"WORK",245.40919921688,266.580421037432,25,41.67
"971",2020-06-11,"LEISATTEND",0.614497716073681,4.24939102643462,25,41.67
"972",2020-06-11,"LEISSOCCOM",11.3755310318997,25.5919921744634,25,41.67
"973",2020-06-12,"HHACT",193.977804768672,128.040000671882,41,41.67
"974",2020-06-12,"PHONE",0.54344861864678,4.00101514927227,41,41.67
"975",2020-06-12,"RELIG",8.2819919531023,33.3406135178716,41,41.67
"976",2020-06-12,"SOCIAL",325.641184853671,179.197282851768,41,41.67
"977",2020-06-12,"SPORTS",27.2426877404541,73.1287522754764,41,41.67
"978",2020-06-12,"TRAVEL",55.4308620691972,62.0462283351375,41,41.67
"979",2020-06-12,"WORK",37.6444269436633,103.472336391074,41,41.67
"980",2020-06-12,"LEISATTEND",16.7070902478338,64.1303130820541,41,41.67
"981",2020-06-12,"LEISSOCCOM",51.5136341363018,93.4722800129735,41,41.67
"982",2020-06-13,"HHACT",144.648457207712,150.197573683117,49,41.67
"983",2020-06-13,"PHONE",3.82866968647184,12.6201714549861,49,41.67
"984",2020-06-13,"RELIG",40.2056458175646,84.392649896798,49,41.67
"985",2020-06-13,"SOCIAL",370.416247252782,205.853581341137,49,41.67
"986",2020-06-13,"SPORTS",39.9224574923544,92.7737020172608,49,41.67
"987",2020-06-13,"TRAVEL",49.8147895010628,49.318862924916,49,41.67
"988",2020-06-13,"WORK",35.9989284294816,139.432661223671,49,41.67
"989",2020-06-13,"LEISATTEND",0,0,49,41.67
"990",2020-06-13,"LEISSOCCOM",92.4745989422773,139.352664522818,49,41.67
"991",2020-06-14,"HHACT",159.599727669965,170.919515163631,31,41.67
"992",2020-06-14,"PHONE",14.8274200989783,32.105187492331,31,41.67
"993",2020-06-14,"RELIG",2.609535900151,13.3749296408315,31,41.67
"994",2020-06-14,"SOCIAL",307.520380047636,198.928636626656,31,41.67
"995",2020-06-14,"SPORTS",13.1356797035425,29.7686634295131,31,41.67
"996",2020-06-14,"TRAVEL",48.6871727029414,57.6051896742735,31,41.67
"997",2020-06-14,"WORK",119.265808988915,198.4413806295,31,41.67
"998",2020-06-14,"LEISATTEND",2.74178433190928,17.9303301603731,31,41.67
"999",2020-06-14,"LEISSOCCOM",36.2148729208165,73.2768043679813,31,41.67
"1000",2020-06-15,"HHACT",118.821729089723,101.464767044264,17,41.67
"1001",2020-06-15,"PHONE",1.94682747076481,7.14629504591967,17,41.67
"1002",2020-06-15,"RELIG",12.9493131625963,36.0768842384268,17,41.67
"1003",2020-06-15,"SOCIAL",180.102785782826,101.763694969812,17,41.67
"1004",2020-06-15,"SPORTS",29.1844963337496,46.1965103536849,17,41.67
"1005",2020-06-15,"TRAVEL",51.5452337028369,99.9187772433057,17,41.67
"1006",2020-06-15,"WORK",341.539371401291,243.913784041186,17,41.67
"1007",2020-06-15,"LEISATTEND",0,0,17,41.67
"1008",2020-06-15,"LEISSOCCOM",0,0,17,41.67
"1009",2020-06-16,"HHACT",110.889947009512,155.360974584408,23,41.67
"1010",2020-06-16,"PHONE",3.33982746209261,15.9780154477652,23,41.67
"1011",2020-06-16,"RELIG",0.572073999561194,3.33379833956801,23,41.67
"1012",2020-06-16,"SOCIAL",334.117573585948,223.223511127394,23,41.67
"1013",2020-06-16,"SPORTS",31.3368087761372,48.2769739642169,23,41.67
"1014",2020-06-16,"TRAVEL",30.8089836624632,41.7231907291205,23,41.67
"1015",2020-06-16,"WORK",262.495198426893,242.699461304212,23,41.67
"1016",2020-06-16,"LEISATTEND",0,0,23,41.67
"1017",2020-06-16,"LEISSOCCOM",30.9738893509267,68.4033095842394,23,41.67
"1018",2020-06-17,"HHACT",125.71047777429,136.546668113768,38,41.67
"1019",2020-06-17,"PHONE",6.51841296207845,14.5709155897083,38,41.67
"1020",2020-06-17,"RELIG",2.52572016079835,11.6131959992663,38,41.67
"1021",2020-06-17,"SOCIAL",247.711834767312,194.269418062384,38,41.67
"1022",2020-06-17,"SPORTS",33.3622549147719,84.1191322372147,38,41.67
"1023",2020-06-17,"TRAVEL",40.5970243352423,49.5779728221721,38,41.67
"1024",2020-06-17,"WORK",318.094174247372,260.139848570053,38,41.67
"1025",2020-06-17,"LEISATTEND",1.05980752000879,7.90349665614511,38,41.67
"1026",2020-06-17,"LEISSOCCOM",21.3643766786046,50.6146427438762,38,41.67
"1027",2020-06-18,"HHACT",82.8866534522904,84.1869576752462,28,41.67
"1028",2020-06-18,"PHONE",34.4306039118732,124.561278873623,28,41.67
"1029",2020-06-18,"RELIG",0.494744658931168,3.82067631870045,28,41.67
"1030",2020-06-18,"SOCIAL",287.06496438049,191.643141450301,28,41.67
"1031",2020-06-18,"SPORTS",52.954149381506,157.468023493075,28,41.67
"1032",2020-06-18,"TRAVEL",42.418205792546,43.7100563101733,28,41.67
"1033",2020-06-18,"WORK",240.353472696895,265.039085786376,28,41.67
"1034",2020-06-18,"LEISATTEND",0,0,28,41.67
"1035",2020-06-18,"LEISSOCCOM",26.5673301490484,34.338080003259,28,41.67
"1036",2020-06-19,"HHACT",117.283349316479,150.403531158115,33,41.67
"1037",2020-06-19,"PHONE",7.25604686715318,37.6835938416283,33,41.67
"1038",2020-06-19,"RELIG",2.69186692424594,12.3318866894514,33,41.67
"1039",2020-06-19,"SOCIAL",439.063540626274,240.747081807151,33,41.67
"1040",2020-06-19,"SPORTS",39.9446467793607,102.634034391348,33,41.67
"1041",2020-06-19,"TRAVEL",40.8532510101344,64.8275054195873,33,41.67
"1042",2020-06-19,"WORK",62.9738380337508,147.388709882238,33,41.67
"1043",2020-06-19,"LEISATTEND",14.3264067462851,70.3722994334933,33,41.67
"1044",2020-06-19,"LEISSOCCOM",66.0528117176397,109.425768433978,33,41.67
"1045",2020-06-20,"HHACT",122.451239184213,127.821817770789,81,41.67
"1046",2020-06-20,"PHONE",3.61642727187278,19.5932987246791,81,41.67
"1047",2020-06-20,"RELIG",14.1152507939455,39.2768355239208,81,41.67
"1048",2020-06-20,"SOCIAL",366.200823600744,202.752353904966,81,41.67
"1049",2020-06-20,"SPORTS",31.1608263048991,73.1821045142769,81,41.67
"1050",2020-06-20,"TRAVEL",56.4366555419152,72.860581913754,81,41.67
"1051",2020-06-20,"WORK",44.0426096373396,132.451989977046,81,41.67
"1052",2020-06-20,"LEISATTEND",1.5660149066593,14.1820145146358,81,41.67
"1053",2020-06-20,"LEISSOCCOM",79.0938542817777,115.527723482146,81,41.67
"1054",2020-06-21,"HHACT",155.647359457977,166.153253688246,30,41.67
"1055",2020-06-21,"PHONE",13.3951359506535,27.5137809470096,30,41.67
"1056",2020-06-21,"RELIG",6.53967210528537,33.8431404727445,30,41.67
"1057",2020-06-21,"SOCIAL",399.89233692557,292.462841195123,30,41.67
"1058",2020-06-21,"SPORTS",18.0137358986022,40.5399497088236,30,41.67
"1059",2020-06-21,"TRAVEL",30.3006033202659,34.0440552647651,30,41.67
"1060",2020-06-21,"WORK",129.573188893044,220.408502960683,30,41.67
"1061",2020-06-21,"LEISATTEND",0,0,30,41.67
"1062",2020-06-21,"LEISSOCCOM",5.32621116489596,20.666138582452,30,41.67
"1063",2020-06-22,"HHACT",113.465594906641,136.459308292488,22,41.67
"1064",2020-06-22,"PHONE",3.54904417551599,9.78615266406043,22,41.67
"1065",2020-06-22,"RELIG",3.3475667561562,11.2680743647134,22,41.67
"1066",2020-06-22,"SOCIAL",219.760274132227,184.864504184803,22,41.67
"1067",2020-06-22,"SPORTS",32.1574506373872,58.8261582510265,22,41.67
"1068",2020-06-22,"TRAVEL",31.0260518132678,28.7417552241854,22,41.67
"1069",2020-06-22,"WORK",376.907028313834,298.956208137108,22,41.67
"1070",2020-06-22,"LEISATTEND",0,0,22,41.67
"1071",2020-06-22,"LEISSOCCOM",4.54642278037374,12.946057617263,22,41.67
"1072",2020-06-23,"HHACT",116.548173573452,165.188860638831,24,41.67
"1073",2020-06-23,"PHONE",8.39192325317802,24.9279978980929,24,41.67
"1074",2020-06-23,"RELIG",3.31122493863937,13.5021545893784,24,41.67
"1075",2020-06-23,"SOCIAL",229.17988741775,163.094318538799,24,41.67
"1076",2020-06-23,"SPORTS",14.9216401703635,24.4527045674563,24,41.67
"1077",2020-06-23,"TRAVEL",37.1779110740555,30.7302005271124,24,41.67
"1078",2020-06-23,"WORK",315.259368125532,283.780889131843,24,41.67
"1079",2020-06-23,"LEISATTEND",0,0,24,41.67
"1080",2020-06-23,"LEISSOCCOM",16.4681467049486,26.9789339051421,24,41.67
"1081",2020-06-24,"HHACT",81.0970325347799,107.791892027924,35,41.67
"1082",2020-06-24,"PHONE",8.61607595687664,39.3316320124741,35,41.67
"1083",2020-06-24,"RELIG",2.60582369173583,17.1969948575679,35,41.67
"1084",2020-06-24,"SOCIAL",345.089495819904,250.157673672912,35,41.67
"1085",2020-06-24,"SPORTS",16.5185810471109,49.3544207268453,35,41.67
"1086",2020-06-24,"TRAVEL",48.6947065800723,48.5962859475733,35,41.67
"1087",2020-06-24,"WORK",222.194431401689,257.171107337662,35,41.67
"1088",2020-06-24,"LEISATTEND",0,0,35,41.67
"1089",2020-06-24,"LEISSOCCOM",6.12807808702276,24.6432867108216,35,41.67
"1090",2020-06-25,"HHACT",69.639941246907,87.3344844464635,31,41.67
"1091",2020-06-25,"PHONE",8.87913669820243,22.1676965609768,31,41.67
"1092",2020-06-25,"RELIG",1.05601123739192,6.43796162766601,31,41.67
"1093",2020-06-25,"SOCIAL",261.326826352752,144.643456168152,31,41.67
"1094",2020-06-25,"SPORTS",40.9931680314805,49.9755757282537,31,41.67
"1095",2020-06-25,"TRAVEL",62.0005371716347,68.3509818798373,31,41.67
"1096",2020-06-25,"WORK",236.320321634744,241.542920966237,31,41.67
"1097",2020-06-25,"LEISATTEND",0,0,31,41.67
"1098",2020-06-25,"LEISSOCCOM",30.7579684611689,71.5908979939022,31,41.67
"1099",2020-06-26,"HHACT",165.224401098288,191.03000107576,66,41.67
"1100",2020-06-26,"PHONE",12.9410322973029,37.7748357111215,66,41.67
"1101",2020-06-26,"RELIG",10.7665269166067,54.7061911687658,66,41.67
"1102",2020-06-26,"SOCIAL",314.995321798357,222.41683558897,66,41.67
"1103",2020-06-26,"SPORTS",39.6662919249231,91.1063010250561,66,41.67
"1104",2020-06-26,"TRAVEL",47.9923084547417,74.7678911464173,66,41.67
"1105",2020-06-26,"WORK",49.806148769322,143.061898804928,66,41.67
"1106",2020-06-26,"LEISATTEND",2.11419036319523,13.0163127793585,66,41.67
"1107",2020-06-26,"LEISSOCCOM",32.1651549838907,60.0057288999499,66,41.67
"1108",2020-06-27,"HHACT",162.763014520945,167.697335745697,95,41.67
"1109",2020-06-27,"PHONE",13.1867434596986,32.6830810220363,95,41.67
"1110",2020-06-27,"RELIG",11.9415807836929,32.9465753608936,95,41.67
"1111",2020-06-27,"SOCIAL",387.689411001131,235.504214581578,95,41.67
"1112",2020-06-27,"SPORTS",36.481977895255,81.0067122382858,95,41.67
"1113",2020-06-27,"TRAVEL",48.0455653901865,91.8724015200328,95,41.67
"1114",2020-06-27,"WORK",49.3871086854918,127.581748014691,95,41.67
"1115",2020-06-27,"LEISATTEND",4.60162192105365,37.5903734135036,95,41.67
"1116",2020-06-27,"LEISSOCCOM",68.8264476049774,166.065774309,95,41.67
"1117",2020-06-28,"HHACT",83.7008192385089,116.947572285758,24,41.67
"1118",2020-06-28,"PHONE",4.93105406577869,13.7364621690787,24,41.67
"1119",2020-06-28,"RELIG",0.580294806062557,2.89269425904822,24,41.67
"1120",2020-06-28,"SOCIAL",308.959572955961,255.400232376461,24,41.67
"1121",2020-06-28,"SPORTS",20.1681984128429,51.6771447858756,24,41.67
"1122",2020-06-28,"TRAVEL",36.9597777395778,44.6493661522845,24,41.67
"1123",2020-06-28,"WORK",196.837755064885,281.422731391227,24,41.67
"1124",2020-06-28,"LEISATTEND",12.8915499583853,50.4086643872441,24,41.67
