"","OCC_GROUP","MONTH","YEAR","ACTIVITY","mean","sd","n","MONTH_YEAR"
"527","Non-Healthcare Worker","Apr",2019,"Work",205.453268235552,255.211595136537,700,"Apr 2019"
"528","Non-Healthcare Worker","Apr",2021,"Caring for Household",22.3079702983721,74.8959064259581,599,"Apr 2021"
"529","Non-Healthcare Worker","Apr",2021,"Caring for Non-Household",7.41224709656404,48.3610121043168,599,"Apr 2021"
"530","Non-Healthcare Worker","Apr",2021,"Education",32.6219962415441,106.962364323706,599,"Apr 2021"
"531","Non-Healthcare Worker","Apr",2021,"Eating and Drinking",66.7042144100862,45.1553849459391,599,"Apr 2021"
"532","Non-Healthcare Worker","Apr",2021,"Civic Duties",0.129833862833076,3.28471763472199,599,"Apr 2021"
"533","Non-Healthcare Worker","Apr",2021,"Household Activities",115.183019654488,137.206837996278,599,"Apr 2021"
"534","Non-Healthcare Worker","Apr",2021,"Household Services",1.11177522391386,14.9468380809365,599,"Apr 2021"
"535","Non-Healthcare Worker","Apr",2021,"Personal Care",575.810749191443,122.894755567194,599,"Apr 2021"
"536","Non-Healthcare Worker","Apr",2021,"Phone Calls",13.2147564999419,51.3207613275386,599,"Apr 2021"
"537","Non-Healthcare Worker","Apr",2021,"Care Services",4.60069685637377,23.0645516278414,599,"Apr 2021"
"538","Non-Healthcare Worker","Apr",2021,"Consumer Purchasing",21.0048354060077,45.2305154220698,599,"Apr 2021"
"539","Non-Healthcare Worker","Apr",2021,"Religious/Spiritual Activities",6.29770467487068,30.591385805853,599,"Apr 2021"
"540","Non-Healthcare Worker","Apr",2021,"Socializing and Leisure",288.673090053435,221.481496983405,599,"Apr 2021"
"541","Non-Healthcare Worker","Apr",2021,"Sports and Exercise",25.3823704332865,76.1673984824733,599,"Apr 2021"
"542","Non-Healthcare Worker","Apr",2021,"Traveling",51.3484781714461,70.7400095808701,599,"Apr 2021"
"543","Non-Healthcare Worker","Apr",2021,"Volunteering",7.1653318889001,50.8342812385892,599,"Apr 2021"
"544","Non-Healthcare Worker","Apr",2021,"Work",192.351689303078,256.332568321515,599,"Apr 2021"
"545","Non-Healthcare Worker","May",2019,"Caring for Household",25.2163096096983,67.6687881420531,678,"May 2019"
"546","Non-Healthcare Worker","May",2019,"Caring for Non-Household",9.09704570558183,44.1302584312594,678,"May 2019"
"547","Non-Healthcare Worker","May",2019,"Education",28.4478799298632,130.621655355506,678,"May 2019"
"548","Non-Healthcare Worker","May",2019,"Eating and Drinking",59.5076680656496,46.8089802067066,678,"May 2019"
"549","Non-Healthcare Worker","May",2019,"Civic Duties",0.00227499432785139,0.106629245714484,678,"May 2019"
"550","Non-Healthcare Worker","May",2019,"Household Activities",104.898034202804,126.846131492421,678,"May 2019"
"551","Non-Healthcare Worker","May",2019,"Household Services",0.928290461886221,9.03801146663838,678,"May 2019"
"552","Non-Healthcare Worker","May",2019,"Personal Care",569.814605846029,143.228146471666,678,"May 2019"
"553","Non-Healthcare Worker","May",2019,"Phone Calls",6.44916994070781,22.8972393907758,678,"May 2019"
"554","Non-Healthcare Worker","May",2019,"Care Services",4.32576079242548,28.7973098704903,678,"May 2019"
"555","Non-Healthcare Worker","May",2019,"Consumer Purchasing",19.8593012649295,44.6901526756427,678,"May 2019"
"556","Non-Healthcare Worker","May",2019,"Religious/Spiritual Activities",6.71332115495081,30.8991957580222,678,"May 2019"
"557","Non-Healthcare Worker","May",2019,"Socializing and Leisure",273.475425723987,208.271048283933,678,"May 2019"
"558","Non-Healthcare Worker","May",2019,"Sports and Exercise",20.5819231936794,54.0839384767909,678,"May 2019"
"559","Non-Healthcare Worker","May",2019,"Traveling",78.0466845736041,99.2339881935528,678,"May 2019"
"560","Non-Healthcare Worker","May",2019,"Volunteering",4.35957308704404,31.5682463053824,678,"May 2019"
"561","Non-Healthcare Worker","May",2019,"Work",216.027546161647,254.45007810686,678,"May 2019"
"562","Non-Healthcare Worker","May",2021,"Caring for Household",24.6499391597885,70.715886833467,699,"May 2021"
"563","Non-Healthcare Worker","May",2021,"Caring for Non-Household",14.216945539705,67.3525054009721,699,"May 2021"
"564","Non-Healthcare Worker","May",2021,"Education",8.25214277203377,46.6610701898553,699,"May 2021"
"565","Non-Healthcare Worker","May",2021,"Eating and Drinking",67.6788220749406,54.7886512073036,699,"May 2021"
"566","Non-Healthcare Worker","May",2021,"Civic Duties",0.165154943872278,3.59986046131838,699,"May 2021"
"567","Non-Healthcare Worker","May",2021,"Household Activities",127.607014450155,140.26972955945,699,"May 2021"
"568","Non-Healthcare Worker","May",2021,"Household Services",1.28753205126862,13.5253212905952,699,"May 2021"
"569","Non-Healthcare Worker","May",2021,"Personal Care",573.803402084835,133.109822988042,699,"May 2021"
"570","Non-Healthcare Worker","May",2021,"Phone Calls",9.23108644648338,36.2858336007367,699,"May 2021"
"571","Non-Healthcare Worker","May",2021,"Care Services",4.59083250476837,23.3665557792993,699,"May 2021"
"572","Non-Healthcare Worker","May",2021,"Consumer Purchasing",21.9754721408426,44.7644946743317,699,"May 2021"
"573","Non-Healthcare Worker","May",2021,"Religious/Spiritual Activities",5.73100780843625,23.600857048383,699,"May 2021"
"574","Non-Healthcare Worker","May",2021,"Socializing and Leisure",302.417709188046,217.59862732787,699,"May 2021"
"575","Non-Healthcare Worker","May",2021,"Sports and Exercise",24.6271396163085,64.111551194852,699,"May 2021"
"576","Non-Healthcare Worker","May",2021,"Traveling",55.3849687685746,59.4391506446157,699,"May 2021"
"577","Non-Healthcare Worker","May",2021,"Volunteering",5.94817524047897,34.6205828350332,699,"May 2021"
"578","Non-Healthcare Worker","May",2021,"Work",185.586350626,248.25557456599,699,"May 2021"
"579","Non-Healthcare Worker","Jun",2019,"Caring for Household",22.7114637619745,66.0061293880772,796,"Jun 2019"
"580","Non-Healthcare Worker","Jun",2019,"Caring for Non-Household",9.55998377774418,47.490872451739,796,"Jun 2019"
"581","Non-Healthcare Worker","Jun",2019,"Education",11.1458268397299,70.1577207481416,796,"Jun 2019"
"582","Non-Healthcare Worker","Jun",2019,"Eating and Drinking",63.3572871511907,47.6176524801,796,"Jun 2019"
"583","Non-Healthcare Worker","Jun",2019,"Civic Duties",0.134903620514029,2.94772959340996,796,"Jun 2019"
"584","Non-Healthcare Worker","Jun",2019,"Household Activities",109.416638701516,139.551799974171,796,"Jun 2019"
"585","Non-Healthcare Worker","Jun",2019,"Household Services",1.43083906979035,13.7389918099847,796,"Jun 2019"
"586","Non-Healthcare Worker","Jun",2019,"Personal Care",583.111998884792,142.309727518894,796,"Jun 2019"
"587","Non-Healthcare Worker","Jun",2019,"Phone Calls",6.60985399138108,23.9455747072898,796,"Jun 2019"
"588","Non-Healthcare Worker","Jun",2019,"Care Services",5.7667932221314,27.5133726270357,796,"Jun 2019"
"589","Non-Healthcare Worker","Jun",2019,"Consumer Purchasing",22.89116475415,50.2890813319281,796,"Jun 2019"
"590","Non-Healthcare Worker","Jun",2019,"Religious/Spiritual Activities",10.0356553248353,40.9519674543763,796,"Jun 2019"
"591","Non-Healthcare Worker","Jun",2019,"Socializing and Leisure",296.319021366074,208.103580808913,796,"Jun 2019"
"592","Non-Healthcare Worker","Jun",2019,"Sports and Exercise",23.2584152749661,68.1111560298692,796,"Jun 2019"
"593","Non-Healthcare Worker","Jun",2019,"Traveling",76.3186096399312,92.979136314179,796,"Jun 2019"
"594","Non-Healthcare Worker","Jun",2019,"Volunteering",8.84315008181012,49.9442568565689,796,"Jun 2019"
"595","Non-Healthcare Worker","Jun",2019,"Work",176.26545927657,248.497605884691,796,"Jun 2019"
"596","Non-Healthcare Worker","Jun",2021,"Caring for Household",24.7020164801626,76.2675238431908,672,"Jun 2021"
"597","Non-Healthcare Worker","Jun",2021,"Caring for Non-Household",11.6252936203533,60.8517226187522,672,"Jun 2021"
"598","Non-Healthcare Worker","Jun",2021,"Education",10.8672362648247,62.3545845298531,672,"Jun 2021"
"599","Non-Healthcare Worker","Jun",2021,"Eating and Drinking",67.2217997436096,53.3646299952246,672,"Jun 2021"
"600","Non-Healthcare Worker","Jun",2021,"Civic Duties",0,0,672,"Jun 2021"
"601","Non-Healthcare Worker","Jun",2021,"Household Activities",125.512424937813,147.831168413629,672,"Jun 2021"
"602","Non-Healthcare Worker","Jun",2021,"Household Services",1.64363571991065,19.2471928440448,672,"Jun 2021"
"603","Non-Healthcare Worker","Jun",2021,"Personal Care",573.423803029172,144.574472694938,672,"Jun 2021"
"604","Non-Healthcare Worker","Jun",2021,"Phone Calls",10.4797492903895,38.9209225645637,672,"Jun 2021"
"605","Non-Healthcare Worker","Jun",2021,"Care Services",6.9151476497774,30.6307867730275,672,"Jun 2021"
"606","Non-Healthcare Worker","Jun",2021,"Consumer Purchasing",17.9769659333113,39.3198790684954,672,"Jun 2021"
"607","Non-Healthcare Worker","Jun",2021,"Religious/Spiritual Activities",4.84361179432149,23.6146124149055,672,"Jun 2021"
"608","Non-Healthcare Worker","Jun",2021,"Socializing and Leisure",284.454744216432,215.702340808211,672,"Jun 2021"
"609","Non-Healthcare Worker","Jun",2021,"Sports and Exercise",29.7587393623018,75.0012333418316,672,"Jun 2021"
"610","Non-Healthcare Worker","Jun",2021,"Traveling",62.4411464765846,78.936978258819,672,"Jun 2021"
"611","Non-Healthcare Worker","Jun",2021,"Volunteering",6.45314554394106,47.3638815121252,672,"Jun 2021"
"612","Non-Healthcare Worker","Jun",2021,"Work",193.56790983967,255.041228208306,672,"Jun 2021"
"613","Non-Healthcare Worker","Jul",2019,"Caring for Household",18.9649393941542,61.3366878415137,743,"Jul 2019"
"614","Non-Healthcare Worker","Jul",2019,"Caring for Non-Household",11.3897331300793,53.3340987842088,743,"Jul 2019"
"615","Non-Healthcare Worker","Jul",2019,"Education",5.72216207686886,42.6429974368671,743,"Jul 2019"
"616","Non-Healthcare Worker","Jul",2019,"Eating and Drinking",63.488334026125,48.077905647782,743,"Jul 2019"
"617","Non-Healthcare Worker","Jul",2019,"Civic Duties",0.431221667034102,6.17150998091873,743,"Jul 2019"
"618","Non-Healthcare Worker","Jul",2019,"Household Activities",105.115392047493,127.67639065327,743,"Jul 2019"
"619","Non-Healthcare Worker","Jul",2019,"Household Services",1.00386445792512,10.7516493355538,743,"Jul 2019"
"620","Non-Healthcare Worker","Jul",2019,"Personal Care",585.00429657613,138.123355576627,743,"Jul 2019"
"621","Non-Healthcare Worker","Jul",2019,"Phone Calls",7.06978302110816,31.9683711043135,743,"Jul 2019"
"622","Non-Healthcare Worker","Jul",2019,"Care Services",5.51780299528509,29.8297635798633,743,"Jul 2019"
"623","Non-Healthcare Worker","Jul",2019,"Consumer Purchasing",20.3686827461521,45.2126947935825,743,"Jul 2019"
"624","Non-Healthcare Worker","Jul",2019,"Religious/Spiritual Activities",6.96949724710607,32.7187139278865,743,"Jul 2019"
"625","Non-Healthcare Worker","Jul",2019,"Socializing and Leisure",299.379129891414,212.087938142724,743,"Jul 2019"
"626","Non-Healthcare Worker","Jul",2019,"Sports and Exercise",21.382148519102,51.9191805386921,743,"Jul 2019"
"627","Non-Healthcare Worker","Jul",2019,"Traveling",79.1219927914239,102.189887848274,743,"Jul 2019"
"628","Non-Healthcare Worker","Jul",2019,"Volunteering",10.7114341655707,48.6232934034837,743,"Jul 2019"
"629","Non-Healthcare Worker","Jul",2019,"Work",190.158053609434,250.799176335753,743,"Jul 2019"
"630","Non-Healthcare Worker","Jul",2021,"Caring for Household",23.849457326473,74.1716218595822,666,"Jul 2021"
"631","Non-Healthcare Worker","Jul",2021,"Caring for Non-Household",4.20547927588036,29.9282578261718,666,"Jul 2021"
"632","Non-Healthcare Worker","Jul",2021,"Education",7.61453241078946,47.9095183223528,666,"Jul 2021"
"633","Non-Healthcare Worker","Jul",2021,"Eating and Drinking",70.0666293476296,47.6944241311755,666,"Jul 2021"
"634","Non-Healthcare Worker","Jul",2021,"Civic Duties",0,0,666,"Jul 2021"
"635","Non-Healthcare Worker","Jul",2021,"Household Activities",118.28662571075,142.588014697734,666,"Jul 2021"
"636","Non-Healthcare Worker","Jul",2021,"Household Services",1.05268697815851,11.2753783212059,666,"Jul 2021"
"637","Non-Healthcare Worker","Jul",2021,"Personal Care",583.407785819307,137.790266566734,666,"Jul 2021"
"638","Non-Healthcare Worker","Jul",2021,"Phone Calls",7.47684406768021,26.0859871138935,666,"Jul 2021"
"639","Non-Healthcare Worker","Jul",2021,"Care Services",4.47164612179504,29.1169702709462,666,"Jul 2021"
"640","Non-Healthcare Worker","Jul",2021,"Consumer Purchasing",16.6634212674834,36.1935177570914,666,"Jul 2021"
"641","Non-Healthcare Worker","Jul",2021,"Religious/Spiritual Activities",7.22744993148697,30.2773425471309,666,"Jul 2021"
"642","Non-Healthcare Worker","Jul",2021,"Socializing and Leisure",314.924605625827,218.7807788554,666,"Jul 2021"
"643","Non-Healthcare Worker","Jul",2021,"Sports and Exercise",20.814081527905,52.073839430587,666,"Jul 2021"
"644","Non-Healthcare Worker","Jul",2021,"Traveling",61.270683183137,83.2558097748254,666,"Jul 2021"
"645","Non-Healthcare Worker","Jul",2021,"Volunteering",3.53881714292551,23.5788413982527,666,"Jul 2021"
"646","Non-Healthcare Worker","Jul",2021,"Work",187.105697204868,245.791653066489,666,"Jul 2021"
"647","Non-Healthcare Worker","Aug",2019,"Caring for Household",28.4532548427961,82.0244345134679,701,"Aug 2019"
"648","Non-Healthcare Worker","Aug",2019,"Caring for Non-Household",8.26632022216607,49.1164880823241,701,"Aug 2019"
"649","Non-Healthcare Worker","Aug",2019,"Education",16.1538694395037,74.2319893356713,701,"Aug 2019"
"650","Non-Healthcare Worker","Aug",2019,"Eating and Drinking",66.8172767966224,53.5540627992075,701,"Aug 2019"
"651","Non-Healthcare Worker","Aug",2019,"Civic Duties",0.206978711433579,2.86064366483228,701,"Aug 2019"
"652","Non-Healthcare Worker","Aug",2019,"Household Activities",120.17314204197,146.394485472571,701,"Aug 2019"
"653","Non-Healthcare Worker","Aug",2019,"Household Services",0.600882270877853,5.52259880430288,701,"Aug 2019"
"654","Non-Healthcare Worker","Aug",2019,"Personal Care",576.73898331148,141.322506366291,701,"Aug 2019"
"655","Non-Healthcare Worker","Aug",2019,"Phone Calls",5.81229571102384,25.2687991614547,701,"Aug 2019"
"656","Non-Healthcare Worker","Aug",2019,"Care Services",5.12040787285776,32.9163991567554,701,"Aug 2019"
"657","Non-Healthcare Worker","Aug",2019,"Consumer Purchasing",21.3550676623602,43.4574946034642,701,"Aug 2019"
"658","Non-Healthcare Worker","Aug",2019,"Religious/Spiritual Activities",6.36759503984771,26.1055763323257,701,"Aug 2019"
"659","Non-Healthcare Worker","Aug",2019,"Socializing and Leisure",272.280979081113,216.889514746567,701,"Aug 2019"
"660","Non-Healthcare Worker","Aug",2019,"Sports and Exercise",29.6910923668928,84.0925158966286,701,"Aug 2019"
"661","Non-Healthcare Worker","Aug",2019,"Traveling",70.3029522744566,71.1820864499624,701,"Aug 2019"
"662","Non-Healthcare Worker","Aug",2019,"Volunteering",8.35835901771528,44.3385203906028,701,"Aug 2019"
"663","Non-Healthcare Worker","Aug",2019,"Work",192.413763059073,258.041877231862,701,"Aug 2019"
"664","Non-Healthcare Worker","Aug",2021,"Caring for Household",22.8553789878091,62.6802835364804,778,"Aug 2021"
"665","Non-Healthcare Worker","Aug",2021,"Caring for Non-Household",9.6960573541244,46.6920412591031,778,"Aug 2021"
"666","Non-Healthcare Worker","Aug",2021,"Education",8.76620007923194,49.9917989091609,778,"Aug 2021"
"667","Non-Healthcare Worker","Aug",2021,"Eating and Drinking",68.480794723007,50.6515833178101,778,"Aug 2021"
"668","Non-Healthcare Worker","Aug",2021,"Civic Duties",0.0101472357666069,0.551646722678907,778,"Aug 2021"
"669","Non-Healthcare Worker","Aug",2021,"Household Activities",122.26189597245,137.619180519465,778,"Aug 2021"
"670","Non-Healthcare Worker","Aug",2021,"Household Services",1.11584853043697,10.1994425554264,778,"Aug 2021"
"671","Non-Healthcare Worker","Aug",2021,"Personal Care",579.004771431774,137.554826688533,778,"Aug 2021"
"672","Non-Healthcare Worker","Aug",2021,"Phone Calls",10.4488757818065,34.1185370588413,778,"Aug 2021"
"673","Non-Healthcare Worker","Aug",2021,"Care Services",4.65464763628517,22.9607246314847,778,"Aug 2021"
"674","Non-Healthcare Worker","Aug",2021,"Consumer Purchasing",17.8948487940651,40.2328807285794,778,"Aug 2021"
"675","Non-Healthcare Worker","Aug",2021,"Religious/Spiritual Activities",9.11361818622152,39.5447949746586,778,"Aug 2021"
"676","Non-Healthcare Worker","Aug",2021,"Socializing and Leisure",290.888071174659,214.524705621437,778,"Aug 2021"
"677","Non-Healthcare Worker","Aug",2021,"Sports and Exercise",20.1781122081086,47.7345482077198,778,"Aug 2021"
"678","Non-Healthcare Worker","Aug",2021,"Traveling",60.0883012420196,81.1159985170998,778,"Aug 2021"
"679","Non-Healthcare Worker","Aug",2021,"Volunteering",6.31460300374683,37.8176278309065,778,"Aug 2021"
"680","Non-Healthcare Worker","Aug",2021,"Work",198.057606018403,249.275788465956,778,"Aug 2021"
"681","Non-Healthcare Worker","Sep",2019,"Caring for Household",24.664569759373,64.2725671195763,701,"Sep 2019"
"682","Non-Healthcare Worker","Sep",2019,"Caring for Non-Household",9.03859499883954,46.7360095903754,701,"Sep 2019"
"683","Non-Healthcare Worker","Sep",2019,"Education",24.8711506000943,96.9002165999953,701,"Sep 2019"
"684","Non-Healthcare Worker","Sep",2019,"Eating and Drinking",63.0713966361637,49.220449579409,701,"Sep 2019"
"685","Non-Healthcare Worker","Sep",2019,"Civic Duties",0.0538221970521475,1.08001933485014,701,"Sep 2019"
"686","Non-Healthcare Worker","Sep",2019,"Household Activities",110.801068344652,136.730813658061,701,"Sep 2019"
"687","Non-Healthcare Worker","Sep",2019,"Household Services",0.5992413232393,6.41088452217335,701,"Sep 2019"
"688","Non-Healthcare Worker","Sep",2019,"Personal Care",564.090144889248,120.793608986817,701,"Sep 2019"
"689","Non-Healthcare Worker","Sep",2019,"Phone Calls",6.85439496977316,21.2802237032864,701,"Sep 2019"
"690","Non-Healthcare Worker","Sep",2019,"Care Services",4.88408894933927,21.8979732156351,701,"Sep 2019"
"691","Non-Healthcare Worker","Sep",2019,"Consumer Purchasing",19.3909382278605,44.6397924403538,701,"Sep 2019"
"692","Non-Healthcare Worker","Sep",2019,"Religious/Spiritual Activities",7.67588480297192,29.9179505869683,701,"Sep 2019"
"693","Non-Healthcare Worker","Sep",2019,"Socializing and Leisure",284.934666775393,207.739122588575,701,"Sep 2019"
"694","Non-Healthcare Worker","Sep",2019,"Sports and Exercise",21.6718087251494,58.337938594156,701,"Sep 2019"
"695","Non-Healthcare Worker","Sep",2019,"Traveling",70.5220782127408,76.4001914470688,701,"Sep 2019"
"696","Non-Healthcare Worker","Sep",2019,"Volunteering",6.92235212398747,41.7418009384583,701,"Sep 2019"
"697","Non-Healthcare Worker","Sep",2019,"Work",209.991637254044,260.670020694327,701,"Sep 2019"
"698","Non-Healthcare Worker","Sep",2021,"Caring for Household",22.2853335607535,69.8312990746346,599,"Sep 2021"
"699","Non-Healthcare Worker","Sep",2021,"Caring for Non-Household",7.97986380596753,39.0278472226759,599,"Sep 2021"
"700","Non-Healthcare Worker","Sep",2021,"Education",35.88197713507,121.831407462762,599,"Sep 2021"
"701","Non-Healthcare Worker","Sep",2021,"Eating and Drinking",64.1126116279456,53.973546051688,599,"Sep 2021"
"702","Non-Healthcare Worker","Sep",2021,"Civic Duties",0.156022538272016,2.52280927970905,599,"Sep 2021"
"703","Non-Healthcare Worker","Sep",2021,"Household Activities",112.541617187234,139.160348165096,599,"Sep 2021"
"704","Non-Healthcare Worker","Sep",2021,"Household Services",0.947851141269238,8.91431224618395,599,"Sep 2021"
"705","Non-Healthcare Worker","Sep",2021,"Personal Care",575.885706528283,134.776407418146,599,"Sep 2021"
"706","Non-Healthcare Worker","Sep",2021,"Phone Calls",10.3042834954659,35.5707870592526,599,"Sep 2021"
"707","Non-Healthcare Worker","Sep",2021,"Care Services",4.98682258079406,20.2162648944965,599,"Sep 2021"
"708","Non-Healthcare Worker","Sep",2021,"Consumer Purchasing",20.4845407885633,45.8395786606163,599,"Sep 2021"
"709","Non-Healthcare Worker","Sep",2021,"Religious/Spiritual Activities",8.20460007684713,34.3383648478106,599,"Sep 2021"
"710","Non-Healthcare Worker","Sep",2021,"Socializing and Leisure",273.673841570657,195.672230790532,599,"Sep 2021"
"711","Non-Healthcare Worker","Sep",2021,"Sports and Exercise",23.4462596838638,51.8996262753778,599,"Sep 2021"
"712","Non-Healthcare Worker","Sep",2021,"Traveling",71.1655681820808,126.366012423171,599,"Sep 2021"
"713","Non-Healthcare Worker","Sep",2021,"Volunteering",5.14238993532702,38.6571791178872,599,"Sep 2021"
"714","Non-Healthcare Worker","Sep",2021,"Work",191.571424879419,255.947652883701,599,"Sep 2021"
"715","Non-Healthcare Worker","Oct",2019,"Caring for Household",28.4224089398993,74.621028813439,632,"Oct 2019"
"716","Non-Healthcare Worker","Oct",2019,"Caring for Non-Household",4.68050788551182,26.5949335923199,632,"Oct 2019"
"717","Non-Healthcare Worker","Oct",2019,"Education",36.5918510366901,113.597739183744,632,"Oct 2019"
"718","Non-Healthcare Worker","Oct",2019,"Eating and Drinking",63.7744185598157,45.4365223971107,632,"Oct 2019"
"719","Non-Healthcare Worker","Oct",2019,"Civic Duties",0.133660355468176,2.37455075887025,632,"Oct 2019"
"720","Non-Healthcare Worker","Oct",2019,"Household Activities",103.093911401407,123.451488981113,632,"Oct 2019"
"721","Non-Healthcare Worker","Oct",2019,"Household Services",0.790342917356122,7.11553293652174,632,"Oct 2019"
"722","Non-Healthcare Worker","Oct",2019,"Personal Care",573.379635195237,152.105336669932,632,"Oct 2019"
"723","Non-Healthcare Worker","Oct",2019,"Phone Calls",8.03686338963471,36.0000135260069,632,"Oct 2019"
"724","Non-Healthcare Worker","Oct",2019,"Care Services",5.08174443488016,19.6241031865923,632,"Oct 2019"
"725","Non-Healthcare Worker","Oct",2019,"Consumer Purchasing",17.7082554458827,42.5053024018999,632,"Oct 2019"
"726","Non-Healthcare Worker","Oct",2019,"Religious/Spiritual Activities",6.15777330433865,28.194179756302,632,"Oct 2019"
"727","Non-Healthcare Worker","Oct",2019,"Socializing and Leisure",272.058027074126,221.93703074656,632,"Oct 2019"
"728","Non-Healthcare Worker","Oct",2019,"Sports and Exercise",23.5423134096439,79.2763992913522,632,"Oct 2019"
"729","Non-Healthcare Worker","Oct",2019,"Traveling",72.9879589685683,78.0807270681988,632,"Oct 2019"
"730","Non-Healthcare Worker","Oct",2019,"Volunteering",6.89015272910223,42.097729058069,632,"Oct 2019"
"731","Non-Healthcare Worker","Oct",2019,"Work",201.687730339851,254.960144502727,632,"Oct 2019"
"732","Non-Healthcare Worker","Oct",2021,"Caring for Household",24.8218321837347,69.6806814423009,770,"Oct 2021"
"733","Non-Healthcare Worker","Oct",2021,"Caring for Non-Household",8.92891936828115,44.9992922881132,770,"Oct 2021"
"734","Non-Healthcare Worker","Oct",2021,"Education",38.2865487360042,120.571745175235,770,"Oct 2021"
"735","Non-Healthcare Worker","Oct",2021,"Eating and Drinking",63.9967271442471,43.7811696991197,770,"Oct 2021"
"736","Non-Healthcare Worker","Oct",2021,"Civic Duties",0.145427337109329,3.28307305910419,770,"Oct 2021"
"737","Non-Healthcare Worker","Oct",2021,"Household Activities",114.499609461377,140.847617745783,770,"Oct 2021"
"738","Non-Healthcare Worker","Oct",2021,"Household Services",0.468717474432833,4.91384477234409,770,"Oct 2021"
"739","Non-Healthcare Worker","Oct",2021,"Personal Care",573.897252347893,141.665198901995,770,"Oct 2021"
"740","Non-Healthcare Worker","Oct",2021,"Phone Calls",7.59259255641994,30.6797832854429,770,"Oct 2021"
"741","Non-Healthcare Worker","Oct",2021,"Care Services",4.93430123395467,22.2514283080792,770,"Oct 2021"
"742","Non-Healthcare Worker","Oct",2021,"Consumer Purchasing",19.0211372771438,42.3917858016014,770,"Oct 2021"
"743","Non-Healthcare Worker","Oct",2021,"Religious/Spiritual Activities",9.68708895992697,39.8136228368247,770,"Oct 2021"
"744","Non-Healthcare Worker","Oct",2021,"Socializing and Leisure",284.170157557827,219.388024940847,770,"Oct 2021"
"745","Non-Healthcare Worker","Oct",2021,"Sports and Exercise",13.6619918016207,44.0361805815513,770,"Oct 2021"
"746","Non-Healthcare Worker","Oct",2021,"Traveling",65.4368359151293,84.9261400800058,770,"Oct 2021"
"747","Non-Healthcare Worker","Oct",2021,"Volunteering",5.42365426038131,34.7934210318582,770,"Oct 2021"
"748","Non-Healthcare Worker","Oct",2021,"Work",196.350066356808,259.226116171738,770,"Oct 2021"
"749","Non-Healthcare Worker","Nov",2019,"Caring for Household",25.2795015414182,73.4645407304699,727,"Nov 2019"
"750","Non-Healthcare Worker","Nov",2019,"Caring for Non-Household",8.44727685861086,36.2947009666856,727,"Nov 2019"
"751","Non-Healthcare Worker","Nov",2019,"Education",33.1042598709051,112.341603383047,727,"Nov 2019"
"752","Non-Healthcare Worker","Nov",2019,"Eating and Drinking",64.4108086528502,48.9412390480029,727,"Nov 2019"
"753","Non-Healthcare Worker","Nov",2019,"Civic Duties",0.391786923672167,4.84356009029104,727,"Nov 2019"
"754","Non-Healthcare Worker","Nov",2019,"Household Activities",111.237590922653,131.146894795668,727,"Nov 2019"
"755","Non-Healthcare Worker","Nov",2019,"Household Services",0.778243553214184,10.0069618531315,727,"Nov 2019"
"756","Non-Healthcare Worker","Nov",2019,"Personal Care",575.718251237372,133.529211311635,727,"Nov 2019"
"757","Non-Healthcare Worker","Nov",2019,"Phone Calls",5.63360495638535,27.8961104529811,727,"Nov 2019"
"758","Non-Healthcare Worker","Nov",2019,"Care Services",4.80458941061659,20.3434985038827,727,"Nov 2019"
"759","Non-Healthcare Worker","Nov",2019,"Consumer Purchasing",22.7382517354518,41.3060651780204,727,"Nov 2019"
"760","Non-Healthcare Worker","Nov",2019,"Religious/Spiritual Activities",9.15232753192506,38.4386349721903,727,"Nov 2019"
"761","Non-Healthcare Worker","Nov",2019,"Socializing and Leisure",285.815141553531,214.441644012722,727,"Nov 2019"
"762","Non-Healthcare Worker","Nov",2019,"Sports and Exercise",18.559301335399,68.2204235556633,727,"Nov 2019"
"763","Non-Healthcare Worker","Nov",2019,"Traveling",70.7894892072528,80.253512398852,727,"Nov 2019"
"764","Non-Healthcare Worker","Nov",2019,"Volunteering",7.19918304098406,36.6787959568415,727,"Nov 2019"
"765","Non-Healthcare Worker","Nov",2019,"Work",179.900716202803,248.391581982339,727,"Nov 2019"
"766","Non-Healthcare Worker","Nov",2021,"Caring for Household",22.2837792870131,71.7490432426562,645,"Nov 2021"
"767","Non-Healthcare Worker","Nov",2021,"Caring for Non-Household",8.33658477366993,46.3192904580674,645,"Nov 2021"
"768","Non-Healthcare Worker","Nov",2021,"Education",28.3882569978522,104.572433449697,645,"Nov 2021"
"769","Non-Healthcare Worker","Nov",2021,"Eating and Drinking",69.4440548249819,48.4849376084445,645,"Nov 2021"
"770","Non-Healthcare Worker","Nov",2021,"Civic Duties",0,0,645,"Nov 2021"
"771","Non-Healthcare Worker","Nov",2021,"Household Activities",120.820306690305,141.675821213489,645,"Nov 2021"
"772","Non-Healthcare Worker","Nov",2021,"Household Services",2.04184782669154,16.6704519962437,645,"Nov 2021"
"773","Non-Healthcare Worker","Nov",2021,"Personal Care",583.541185695464,136.378649892723,645,"Nov 2021"
"774","Non-Healthcare Worker","Nov",2021,"Phone Calls",7.46813291273754,25.9232653749991,645,"Nov 2021"
"775","Non-Healthcare Worker","Nov",2021,"Care Services",6.30014970710081,24.3706439220214,645,"Nov 2021"
"776","Non-Healthcare Worker","Nov",2021,"Consumer Purchasing",25.4890447552573,51.2751179246663,645,"Nov 2021"
