"","DATE","ACTIVITY","mean","sd","n"
"2458",2020-07-21,"Care Services",14.0043501496949,39.0884563816839,12
"2459",2020-07-21,"Consumer Purchasing",13.0110798981261,22.2663703280496,12
"2460",2020-07-21,"Religious/Spiritual Activities",0,0,12
"2461",2020-07-21,"Socializing and Leisure",270.518539914608,266.023007638493,12
"2462",2020-07-21,"Sports and Exercise",6.19397074574039,26.550164232056,12
"2463",2020-07-21,"Traveling",54.2068985393864,44.6951156725178,12
"2464",2020-07-21,"Volunteering",0,0,12
"2465",2020-07-21,"Work",351.627025341039,310.907331572152,12
"2466",2020-07-22,"Caring for Household",56.9911733523066,100.736615318486,14
"2467",2020-07-22,"Caring for Non-Household",0,0,14
"2468",2020-07-22,"Education",0,0,14
"2469",2020-07-22,"Eating and Drinking",64.8512323689049,35.8347205655863,14
"2470",2020-07-22,"Civic Duties",0,0,14
"2471",2020-07-22,"Household Activities",69.1528353619792,71.3249070522823,14
"2472",2020-07-22,"Household Services",0,0,14
"2473",2020-07-22,"Personal Care",599.310438772687,181.568339714925,14
"2474",2020-07-22,"Phone Calls",2.56128223144673,10.4258109693184,14
"2475",2020-07-22,"Care Services",6.7508445397092,26.4011174262971,14
"2476",2020-07-22,"Consumer Purchasing",24.6637762078728,40.0521389010552,14
"2477",2020-07-22,"Religious/Spiritual Activities",46.6726062831305,92.7345128986165,14
"2478",2020-07-22,"Socializing and Leisure",230.317300467077,223.559350215627,14
"2479",2020-07-22,"Sports and Exercise",13.3737049802779,20.4160961740013,14
"2480",2020-07-22,"Traveling",37.0285022038184,47.5462262012016,14
"2481",2020-07-22,"Volunteering",6.90575023743822,24.2412796457818,14
"2482",2020-07-22,"Work",269.0713614648,298.422853817621,14
"2483",2020-07-23,"Caring for Household",42.128080044312,105.061669641273,18
"2484",2020-07-23,"Caring for Non-Household",0,0,18
"2485",2020-07-23,"Education",0,0,18
"2486",2020-07-23,"Eating and Drinking",75.3640699524495,34.7357222765295,18
"2487",2020-07-23,"Civic Duties",0,0,18
"2488",2020-07-23,"Household Activities",144.698636647216,133.71988355452,18
"2489",2020-07-23,"Household Services",0,0,18
"2490",2020-07-23,"Personal Care",529.438377441641,144.752423756468,18
"2491",2020-07-23,"Phone Calls",4.6183089392995,13.5647340105782,18
"2492",2020-07-23,"Care Services",8.02892181409388,29.1703910348979,18
"2493",2020-07-23,"Consumer Purchasing",39.7604376033026,54.416469303487,18
"2494",2020-07-23,"Religious/Spiritual Activities",0,0,18
"2495",2020-07-23,"Socializing and Leisure",317.093499161642,238.849310515504,18
"2496",2020-07-23,"Sports and Exercise",24.5657003134022,40.7085876258024,18
"2497",2020-07-23,"Traveling",70.3068380195027,101.462089726725,18
"2498",2020-07-23,"Volunteering",0,0,18
"2499",2020-07-23,"Work",178.993630313392,268.951864706931,18
"2500",2020-07-24,"Caring for Household",16.9379323554395,47.436283239722,36
"2501",2020-07-24,"Caring for Non-Household",3.02296799414558,14.3193239094817,36
"2502",2020-07-24,"Education",0,0,36
"2503",2020-07-24,"Eating and Drinking",72.4400732257042,62.7320797069981,36
"2504",2020-07-24,"Civic Duties",0,0,36
"2505",2020-07-24,"Household Activities",173.50669207006,171.436172457337,36
"2506",2020-07-24,"Household Services",0.575417036989096,5.05595312808266,36
"2507",2020-07-24,"Personal Care",624.985488277956,135.090943857337,36
"2508",2020-07-24,"Phone Calls",0.906363011870645,4.389550699792,36
"2509",2020-07-24,"Care Services",34.3131974918541,139.813360829506,36
"2510",2020-07-24,"Consumer Purchasing",25.6483668433684,46.3932283564704,36
"2511",2020-07-24,"Religious/Spiritual Activities",5.22318950108071,18.5641426664373,36
"2512",2020-07-24,"Socializing and Leisure",369.182351097757,202.012920058814,36
"2513",2020-07-24,"Sports and Exercise",28.727951044589,65.0041915692231,36
"2514",2020-07-24,"Traveling",47.2737825183472,87.8381908505169,36
"2515",2020-07-24,"Volunteering",4.75057049082213,18.4194435383999,36
"2516",2020-07-24,"Work",22.5152644813428,83.4430135299899,36
"2517",2020-07-25,"Caring for Household",11.733436384895,61.2967373544002,51
"2518",2020-07-25,"Caring for Non-Household",6.84323617541146,33.1490078640995,51
"2519",2020-07-25,"Education",6.15540964630606,26.4718736083461,51
"2520",2020-07-25,"Eating and Drinking",65.8670534965018,48.6277061967448,51
"2521",2020-07-25,"Civic Duties",0,0,51
"2522",2020-07-25,"Household Activities",122.320386791253,137.340316656541,51
"2523",2020-07-25,"Household Services",0,0,51
"2524",2020-07-25,"Personal Care",616.399147083667,164.738180125169,51
"2525",2020-07-25,"Phone Calls",6.2510246310163,19.4069822382493,51
"2526",2020-07-25,"Care Services",0.107153385236913,1.02958827133747,51
"2527",2020-07-25,"Consumer Purchasing",15.9910660153633,38.6806743748024,51
"2528",2020-07-25,"Religious/Spiritual Activities",6.62531155175093,25.8665596129587,51
"2529",2020-07-25,"Socializing and Leisure",405.394833765386,290.293178024344,51
"2530",2020-07-25,"Sports and Exercise",34.0963568507827,84.5055374574551,51
"2531",2020-07-25,"Traveling",44.70533209736,58.1053728446633,51
"2532",2020-07-25,"Volunteering",2.87936550116648,18.0515794415322,51
"2533",2020-07-25,"Work",88.9337386159251,235.338399316394,51
"2534",2020-07-26,"Caring for Household",0.389650445611708,1.34030771246605,22
"2535",2020-07-26,"Caring for Non-Household",3.32466323532594,26.2130863503267,22
"2536",2020-07-26,"Education",0,0,22
"2537",2020-07-26,"Eating and Drinking",64.773696187104,48.5807178165154,22
"2538",2020-07-26,"Civic Duties",0,0,22
"2539",2020-07-26,"Household Activities",96.8265733050152,133.84678991746,22
"2540",2020-07-26,"Household Services",0,0,22
"2541",2020-07-26,"Personal Care",549.441250184474,194.737092322342,22
"2542",2020-07-26,"Phone Calls",7.42415848697691,28.2456683831396,22
"2543",2020-07-26,"Care Services",1.14306764786243,10.0630210489809,22
"2544",2020-07-26,"Consumer Purchasing",4.51676701738469,15.0684624054449,22
"2545",2020-07-26,"Religious/Spiritual Activities",5.8853210939297,25.3835376484604,22
"2546",2020-07-26,"Socializing and Leisure",426.83754339611,220.278161850048,22
"2547",2020-07-26,"Sports and Exercise",3.83924355602462,20.1885363857015,22
"2548",2020-07-26,"Traveling",19.6058040491417,32.2575703071391,22
"2549",2020-07-26,"Volunteering",8.15261810260817,56.3751450478985,22
"2550",2020-07-26,"Work",245.479494943368,259.982891219407,22
"2551",2020-07-27,"Caring for Household",28.9755682806043,57.9818624460573,17
"2552",2020-07-27,"Caring for Non-Household",0,0,17
"2553",2020-07-27,"Education",0,0,17
"2554",2020-07-27,"Eating and Drinking",59.5506411378148,30.92524579988,17
"2555",2020-07-27,"Civic Duties",0,0,17
"2556",2020-07-27,"Household Activities",95.6629887813273,114.201839694325,17
"2557",2020-07-27,"Household Services",4.65182071187246,26.002570509074,17
"2558",2020-07-27,"Personal Care",578.692112977664,122.163184964787,17
"2559",2020-07-27,"Phone Calls",23.570334653035,49.0418310794347,17
"2560",2020-07-27,"Care Services",1.86181731380454,12.3975200995369,17
"2561",2020-07-27,"Consumer Purchasing",9.01464433114436,20.747995514707,17
"2562",2020-07-27,"Religious/Spiritual Activities",4.1718892778393,20.5096005669627,17
"2563",2020-07-27,"Socializing and Leisure",344.796963180797,237.15887721805,17
"2564",2020-07-27,"Sports and Exercise",15.737221930307,50.7692491700709,17
"2565",2020-07-27,"Traveling",93.0860406295419,153.209617274015,17
"2566",2020-07-27,"Volunteering",0.381916375953853,1.91658645864285,17
"2567",2020-07-27,"Work",169.085766174974,187.744004202393,17
"2568",2020-07-28,"Caring for Household",30.3447103341565,77.0897750417973,19
"2569",2020-07-28,"Caring for Non-Household",17.3117595488301,95.1244088727715,19
"2570",2020-07-28,"Education",17.0318812662623,68.1847534347219,19
"2571",2020-07-28,"Eating and Drinking",69.415205336062,42.0965699816132,19
"2572",2020-07-28,"Civic Duties",0,0,19
"2573",2020-07-28,"Household Activities",104.451061016115,98.367130021664,19
"2574",2020-07-28,"Household Services",0,0,19
"2575",2020-07-28,"Personal Care",543.496890449329,102.189156266127,19
"2576",2020-07-28,"Phone Calls",5.1013663496942,13.5902778272167,19
"2577",2020-07-28,"Care Services",8.50961964333033,40.3734615853969,19
"2578",2020-07-28,"Consumer Purchasing",20.9716782366046,23.7204499531002,19
"2579",2020-07-28,"Religious/Spiritual Activities",0.344082491840047,2.24562789231295,19
"2580",2020-07-28,"Socializing and Leisure",236.930145999779,174.731479349481,19
"2581",2020-07-28,"Sports and Exercise",9.25146645271262,15.8164588651105,19
"2582",2020-07-28,"Traveling",55.1513711780167,54.5495647546731,19
"2583",2020-07-28,"Volunteering",3.40405517922393,22.3387709294366,19
"2584",2020-07-28,"Work",302.672795846544,277.266445023419,19
"2585",2020-07-29,"Caring for Household",0,0,14
"2586",2020-07-29,"Caring for Non-Household",0,0,14
"2587",2020-07-29,"Education",29.113798434937,64.0447694880546,14
"2588",2020-07-29,"Eating and Drinking",58.1613780172125,39.9033051099935,14
"2589",2020-07-29,"Civic Duties",0,0,14
"2590",2020-07-29,"Household Activities",102.803531621442,81.1196752907819,14
"2591",2020-07-29,"Household Services",0,0,14
"2592",2020-07-29,"Personal Care",539.19387568969,68.3607184205795,14
"2593",2020-07-29,"Phone Calls",1.56891296374533,6.67876495223245,14
"2594",2020-07-29,"Care Services",0,0,14
"2595",2020-07-29,"Consumer Purchasing",17.4544285354407,33.9950980802838,14
"2596",2020-07-29,"Religious/Spiritual Activities",2.89342655799802,12.8543252334055,14
"2597",2020-07-29,"Socializing and Leisure",315.660827054307,219.553129164791,14
"2598",2020-07-29,"Sports and Exercise",47.2361314511656,100.708524744148,14
"2599",2020-07-29,"Traveling",48.013470415345,28.2449623650166,14
"2600",2020-07-29,"Volunteering",0,0,14
"2601",2020-07-29,"Work",270.789568035945,237.213674522778,14
"2602",2020-07-30,"Caring for Household",5.3637606635485,29.8725713750777,20
"2603",2020-07-30,"Caring for Non-Household",5.60737064780844,22.8415864228225,20
"2604",2020-07-30,"Education",0,0,20
"2605",2020-07-30,"Eating and Drinking",61.1918926458335,29.9856499996336,20
"2606",2020-07-30,"Civic Duties",0,0,20
"2607",2020-07-30,"Household Activities",91.6714445861538,114.454453412474,20
"2608",2020-07-30,"Household Services",0,0,20
"2609",2020-07-30,"Personal Care",515.414992138738,99.6282733937973,20
"2610",2020-07-30,"Phone Calls",11.2361094530585,34.7673066690462,20
"2611",2020-07-30,"Care Services",2.45570454344721,14.2374296099924,20
"2612",2020-07-30,"Consumer Purchasing",9.19462484265977,22.1195575561952,20
"2613",2020-07-30,"Religious/Spiritual Activities",0,0,20
"2614",2020-07-30,"Socializing and Leisure",304.39472745157,193.76608316228,20
"2615",2020-07-30,"Sports and Exercise",9.05995583674203,22.8017034410046,20
"2616",2020-07-30,"Traveling",66.4339712380062,67.865795845487,20
"2617",2020-07-30,"Volunteering",0.642869945936681,4.11633414771346,20
"2618",2020-07-30,"Work",339.642129668099,221.982303330921,20
"2619",2020-07-31,"Caring for Household",9.60021135310567,45.4057776179978,51
"2620",2020-07-31,"Caring for Non-Household",4.23270593638456,26.0239950939056,51
"2621",2020-07-31,"Education",3.79816607501974,25.6722178815835,51
"2622",2020-07-31,"Eating and Drinking",71.6771554736662,54.2558815589881,51
"2623",2020-07-31,"Civic Duties",0,0,51
"2624",2020-07-31,"Household Activities",186.091042243355,193.142331170401,51
"2625",2020-07-31,"Household Services",1.20594185954616,5.54132035319982,51
"2626",2020-07-31,"Personal Care",614.694137260534,183.210813401247,51
"2627",2020-07-31,"Phone Calls",4.26249497632299,13.813245302337,51
"2628",2020-07-31,"Care Services",5.59334779228857,21.227071917871,51
"2629",2020-07-31,"Consumer Purchasing",47.7901288326803,100.135060605404,51
"2630",2020-07-31,"Religious/Spiritual Activities",12.7329849551124,56.6417688011854,51
"2631",2020-07-31,"Socializing and Leisure",337.103395049768,221.154694308444,51
"2632",2020-07-31,"Sports and Exercise",58.0155342170924,128.375526823972,51
"2633",2020-07-31,"Traveling",43.3178659076453,40.0778143849249,51
"2634",2020-07-31,"Volunteering",0.910772176390527,5.67760333572824,51
"2635",2020-07-31,"Work",36.2950635585852,125.076818375118,51
"2636",2020-08-01,"Caring for Household",31.4016479327884,89.9936096162233,56
"2637",2020-08-01,"Caring for Non-Household",4.06959417904004,21.1485976541549,56
"2638",2020-08-01,"Education",2.55982715781071,16.5839764023515,56
"2639",2020-08-01,"Eating and Drinking",67.8581451872778,44.2148913030037,56
"2640",2020-08-01,"Civic Duties",0,0,56
"2641",2020-08-01,"Household Activities",148.79747934204,139.611649496385,56
"2642",2020-08-01,"Household Services",0.260508491135513,1.59286542021791,56
"2643",2020-08-01,"Personal Care",629.105310977639,131.633302599253,56
"2644",2020-08-01,"Phone Calls",18.350663385114,35.4709199574985,56
"2645",2020-08-01,"Care Services",0.496552203855668,3.48815725719367,56
"2646",2020-08-01,"Consumer Purchasing",20.1084289244745,39.3928936943863,56
"2647",2020-08-01,"Religious/Spiritual Activities",10.087728604538,56.0067802526195,56
"2648",2020-08-01,"Socializing and Leisure",365.676247994358,204.677498977023,56
"2649",2020-08-01,"Sports and Exercise",42.3325523965017,90.4052278978883,56
"2650",2020-08-01,"Traveling",40.5092274701727,62.5272178249617,56
"2651",2020-08-01,"Volunteering",0.79447304581418,8.41851453457186,56
"2652",2020-08-01,"Work",43.4586488292279,192.800171552435,56
"2653",2020-08-02,"Caring for Household",25.7779391177532,75.2520684854111,28
"2654",2020-08-02,"Caring for Non-Household",8.67914469086267,38.6393845488749,28
"2655",2020-08-02,"Education",19.0602477631682,57.1953920999771,28
"2656",2020-08-02,"Eating and Drinking",90.0785790951668,60.184011273908,28
"2657",2020-08-02,"Civic Duties",0,0,28
"2658",2020-08-02,"Household Activities",102.243692883502,113.199043813602,28
"2659",2020-08-02,"Household Services",0,0,28
"2660",2020-08-02,"Personal Care",557.397804414777,203.328575670994,28
"2661",2020-08-02,"Phone Calls",3.79522306368746,16.4193203418348,28
"2662",2020-08-02,"Care Services",0,0,28
"2663",2020-08-02,"Consumer Purchasing",4.7529127341392,21.4049110411905,28
"2664",2020-08-02,"Religious/Spiritual Activities",17.6657979114893,81.1420060129939,28
"2665",2020-08-02,"Socializing and Leisure",367.515354540281,254.738913102623,28
"2666",2020-08-02,"Sports and Exercise",28.3794775805311,76.0722326765418,28
"2667",2020-08-02,"Traveling",49.319636187615,65.8142414720135,28
"2668",2020-08-02,"Volunteering",7.52453792873728,20.794437687992,28
"2669",2020-08-02,"Work",150.484384618371,206.221760476209,28
"2670",2020-08-03,"Caring for Household",9.46769241063179,22.3623818668473,26
"2671",2020-08-03,"Caring for Non-Household",4.52063757542197,19.0471861892565,26
"2672",2020-08-03,"Education",0,0,26
"2673",2020-08-03,"Eating and Drinking",71.238350972499,47.8547594929152,26
"2674",2020-08-03,"Civic Duties",0,0,26
"2675",2020-08-03,"Household Activities",112.932346304092,114.875362283417,26
"2676",2020-08-03,"Household Services",0,0,26
"2677",2020-08-03,"Personal Care",550.456504407921,97.3906004181859,26
"2678",2020-08-03,"Phone Calls",9.72947293790653,28.4368497611314,26
"2679",2020-08-03,"Care Services",7.68279751565614,19.5480366477991,26
"2680",2020-08-03,"Consumer Purchasing",11.4615634633771,44.2818533446748,26
"2681",2020-08-03,"Religious/Spiritual Activities",1.25894141359401,8.59950879453673,26
"2682",2020-08-03,"Socializing and Leisure",317.841316651609,249.821206955338,26
"2683",2020-08-03,"Sports and Exercise",57.0684519612049,94.3928901081302,26
"2684",2020-08-03,"Traveling",55.1984718242714,63.6502052866843,26
"2685",2020-08-03,"Volunteering",0.952557608016343,7.49973936994744,26
"2686",2020-08-03,"Work",218.708349726125,252.089095962536,26
"2687",2020-08-04,"Caring for Household",22.7923169946144,56.3722949884174,18
"2688",2020-08-04,"Caring for Non-Household",2.63770896422905,11.3731039017712,18
"2689",2020-08-04,"Education",0,0,18
"2690",2020-08-04,"Eating and Drinking",56.6805425067994,41.8349289779732,18
"2691",2020-08-04,"Civic Duties",0,0,18
"2692",2020-08-04,"Household Activities",102.074158388489,121.612195159977,18
"2693",2020-08-04,"Household Services",0,0,18
"2694",2020-08-04,"Personal Care",649.485527912135,189.688751880516,18
"2695",2020-08-04,"Phone Calls",15.662540486947,42.2446967294057,18
"2696",2020-08-04,"Care Services",16.4275647435789,59.5511853163008,18
"2697",2020-08-04,"Consumer Purchasing",6.39766629849614,21.6998426590278,18
"2698",2020-08-04,"Religious/Spiritual Activities",0,0,18
"2699",2020-08-04,"Socializing and Leisure",335.167295942062,257.021262002147,18
"2700",2020-08-04,"Sports and Exercise",7.30503943942298,19.7720748687564,18
"2701",2020-08-04,"Traveling",33.9817169464632,63.9636641258603,18
"2702",2020-08-04,"Volunteering",0,0,18
"2703",2020-08-04,"Work",183.413089997655,276.096155609911,18
"2704",2020-08-05,"Caring for Household",6.92707719275213,30.2193953267585,21
"2705",2020-08-05,"Caring for Non-Household",44.7219261366503,126.192215738239,21
"2706",2020-08-05,"Education",1.44785811479099,4.42962511791135,21
"2707",2020-08-05,"Eating and Drinking",63.1542134678467,45.7247827889038,21
"2708",2020-08-05,"Civic Duties",0,0,21
"2709",2020-08-05,"Household Activities",149.749561845578,206.471544694919,21
"2710",2020-08-05,"Household Services",0,0,21
"2711",2020-08-05,"Personal Care",515.644155196662,127.203453142124,21
"2712",2020-08-05,"Phone Calls",17.9787275318296,34.8280203451595,21
"2713",2020-08-05,"Care Services",0,0,21
"2714",2020-08-05,"Consumer Purchasing",7.20475827474644,16.9054715301083,21
"2715",2020-08-05,"Religious/Spiritual Activities",2.08908085174168,10.9991178199385,21
"2716",2020-08-05,"Socializing and Leisure",325.023004001891,277.145815007798,21
"2717",2020-08-05,"Sports and Exercise",39.6527269982143,67.1317341111677,21
"2718",2020-08-05,"Traveling",79.1953725770616,125.561364023726,21
"2719",2020-08-05,"Volunteering",0,0,21
"2720",2020-08-05,"Work",183.840392686267,261.029118623565,21
"2721",2020-08-06,"Caring for Household",9.4817000892307,45.1643219146636,23
"2722",2020-08-06,"Caring for Non-Household",9.66299970283435,52.3106795702498,23
"2723",2020-08-06,"Education",22.5816063125464,62.5784779797117,23
"2724",2020-08-06,"Eating and Drinking",77.9644160775273,41.5718512938776,23
"2725",2020-08-06,"Civic Duties",0,0,23
"2726",2020-08-06,"Household Activities",85.2333428063299,113.129768105013,23
"2727",2020-08-06,"Household Services",0,0,23
"2728",2020-08-06,"Personal Care",569.934711351939,89.9265527011781,23
"2729",2020-08-06,"Phone Calls",16.4973440393489,54.2213906872136,23
"2730",2020-08-06,"Care Services",1.25058110531144,6.96127080841349,23
"2731",2020-08-06,"Consumer Purchasing",16.3721416319738,26.0614917633089,23
"2732",2020-08-06,"Religious/Spiritual Activities",0,0,23
"2733",2020-08-06,"Socializing and Leisure",305.957941352768,152.359289583938,23
"2734",2020-08-06,"Sports and Exercise",25.987622480496,37.3662627067053,23
"2735",2020-08-06,"Traveling",41.0362740737766,61.0308868444012,23
"2736",2020-08-06,"Volunteering",1.15212277104829,3.1927794887608,23
"2737",2020-08-06,"Work",246.078384812924,247.339729156014,23
"2738",2020-08-07,"Caring for Household",13.3521228890947,43.6477357699561,43
"2739",2020-08-07,"Caring for Non-Household",3.37673928399984,11.6255184486227,43
"2740",2020-08-07,"Education",10.8662686644149,62.4695415949652,43
"2741",2020-08-07,"Eating and Drinking",66.1833678782106,45.1068702345456,43
"2742",2020-08-07,"Civic Duties",0,0,43
"2743",2020-08-07,"Household Activities",135.74313294855,176.385040646867,43
"2744",2020-08-07,"Household Services",0,0,43
"2745",2020-08-07,"Personal Care",558.039961914704,94.2816071223879,43
"2746",2020-08-07,"Phone Calls",3.02318656415353,11.8596540311755,43
"2747",2020-08-07,"Care Services",1.31091000842684,8.38937218752054,43
"2748",2020-08-07,"Consumer Purchasing",14.2263552705901,23.8532889451528,43
"2749",2020-08-07,"Religious/Spiritual Activities",5.53075340506407,27.8055503603059,43
"2750",2020-08-07,"Socializing and Leisure",425.207829439716,218.86440140203,43
"2751",2020-08-07,"Sports and Exercise",50.3799515705682,87.0730586398536,43
"2752",2020-08-07,"Traveling",42.6632986757171,49.1648495089036,43
"2753",2020-08-07,"Volunteering",1.8849082568714,10.4662131032606,43
"2754",2020-08-07,"Work",103.018187346153,204.500758903849,43
"2755",2020-08-08,"Caring for Household",12.2863692692334,42.2680160799892,54
"2756",2020-08-08,"Caring for Non-Household",24.2583269629181,72.9944926356712,54
"2757",2020-08-08,"Education",1.99036261115883,23.0962413279992,54
"2758",2020-08-08,"Eating and Drinking",77.7793686993993,83.0895517743838,54
"2759",2020-08-08,"Civic Duties",0,0,54
"2760",2020-08-08,"Household Activities",136.960191168329,158.732079587087,54
"2761",2020-08-08,"Household Services",0,0,54
"2762",2020-08-08,"Personal Care",615.958548052855,122.508933404239,54
"2763",2020-08-08,"Phone Calls",4.76949981127975,15.4845542532424,54
"2764",2020-08-08,"Care Services",0,0,54
"2765",2020-08-08,"Consumer Purchasing",15.5658437275577,48.7077915489012,54
"2766",2020-08-08,"Religious/Spiritual Activities",11.6036606365799,31.2561483617678,54
"2767",2020-08-08,"Socializing and Leisure",406.280508310212,187.837103001386,54
"2768",2020-08-08,"Sports and Exercise",48.0128227970491,92.7954646424604,54
"2769",2020-08-08,"Traveling",49.3780489493042,79.8697685774125,54
"2770",2020-08-08,"Volunteering",1.8595539525951,14.180726164709,54
"2771",2020-08-08,"Work",27.1391038899425,99.6406013410214,54
"2772",2020-08-09,"Caring for Household",61.0067879383045,159.221539224698,11
"2773",2020-08-09,"Caring for Non-Household",0,0,11
"2774",2020-08-09,"Education",50.9053786254436,112.606643207482,11
"2775",2020-08-09,"Eating and Drinking",53.9798806017125,48.7174882886545,11
"2776",2020-08-09,"Civic Duties",0,0,11
"2777",2020-08-09,"Household Activities",87.2170397453274,91.0283216668925,11
"2778",2020-08-09,"Household Services",0,0,11
"2779",2020-08-09,"Personal Care",572.203862199189,94.1373764429241,11
"2780",2020-08-09,"Phone Calls",1.61222259726166,6.76516197166341,11
"2781",2020-08-09,"Care Services",5.52549188283814,21.7635349334696,11
"2782",2020-08-09,"Consumer Purchasing",30.2223739697162,76.5990119235118,11
"2783",2020-08-09,"Religious/Spiritual Activities",2.42675804809461,7.40133750907358,11
"2784",2020-08-09,"Socializing and Leisure",232.685036133656,144.66979548208,11
"2785",2020-08-09,"Sports and Exercise",60.4936250814235,60.9897141117413,11
"2786",2020-08-09,"Traveling",37.8884242034306,33.8052628693986,11
"2787",2020-08-09,"Volunteering",34.8065548614813,132.604839559378,11
"2788",2020-08-09,"Work",201.395377151749,232.808204443283,11
"2789",2020-08-10,"Caring for Household",34.2271633466168,93.6380762860187,18
"2790",2020-08-10,"Caring for Non-Household",0,0,18
"2791",2020-08-10,"Education",9.56793209428782,40.3817094599348,18
"2792",2020-08-10,"Eating and Drinking",52.1493015565039,42.4883491413577,18
"2793",2020-08-10,"Civic Duties",2.60778701600127,12.2338329412918,18
"2794",2020-08-10,"Household Activities",91.9504422718125,120.439247993417,18
"2795",2020-08-10,"Household Services",0.241905788285573,1.07285159067168,18
"2796",2020-08-10,"Personal Care",534.027518969911,166.635612751853,18
"2797",2020-08-10,"Phone Calls",11.0538844009743,37.6112949526698,18
"2798",2020-08-10,"Care Services",9.56611001901414,24.8000163063492,18
"2799",2020-08-10,"Consumer Purchasing",6.6962701287786,11.4083409267237,18
"2800",2020-08-10,"Religious/Spiritual Activities",7.22447272461542,12.8273604551048,18
"2801",2020-08-10,"Socializing and Leisure",243.99254043184,249.062484178298,18
"2802",2020-08-10,"Sports and Exercise",63.342965956926,110.592667137821,18
"2803",2020-08-10,"Traveling",36.5927591820986,35.2677862063218,18
"2804",2020-08-10,"Volunteering",0,0,18
"2805",2020-08-10,"Work",307.854653228325,296.85989749014,18
"2806",2020-08-11,"Caring for Household",25.0221815210827,42.9998126425179,24
"2807",2020-08-11,"Caring for Non-Household",5.26944998049242,42.9118425163171,24
"2808",2020-08-11,"Education",0,0,24
"2809",2020-08-11,"Eating and Drinking",69.5812997657548,41.430185055207,24
"2810",2020-08-11,"Civic Duties",0,0,24
"2811",2020-08-11,"Household Activities",135.641165453094,143.051976309088,24
"2812",2020-08-11,"Household Services",0,0,24
"2813",2020-08-11,"Personal Care",572.643837252122,162.367561603369,24
"2814",2020-08-11,"Phone Calls",0.594767199918433,2.28969498041189,24
"2815",2020-08-11,"Care Services",6.31328785279191,43.0595954256186,24
"2816",2020-08-11,"Consumer Purchasing",18.6067900220604,32.4075641519808,24
"2817",2020-08-11,"Religious/Spiritual Activities",0.930973132135703,5.2021613851667,24
"2818",2020-08-11,"Socializing and Leisure",338.356304754382,243.877757952974,24
"2819",2020-08-11,"Sports and Exercise",1.68826442458283,9.25620998893257,24
"2820",2020-08-11,"Traveling",60.3483013790288,84.0349741645597,24
"2821",2020-08-11,"Volunteering",2.83751649857255,17.437755472815,24
"2822",2020-08-11,"Work",194.440612301345,244.794827811962,24
"2823",2020-08-12,"Caring for Household",1.77470201044275,8.94947728386782,22
"2824",2020-08-12,"Caring for Non-Household",8.04360741657984,37.1907208719766,22
"2825",2020-08-12,"Education",0,0,22
"2826",2020-08-12,"Eating and Drinking",65.2805352729009,36.4887994955768,22
"2827",2020-08-12,"Civic Duties",0.15422525788531,0.662487995996505,22
"2828",2020-08-12,"Household Activities",105.156621144451,126.841744077632,22
"2829",2020-08-12,"Household Services",0.11661198093707,0.754626763601201,22
"2830",2020-08-12,"Personal Care",587.708207999167,110.835194261786,22
"2831",2020-08-12,"Phone Calls",15.1301561683785,38.938574402728,22
"2832",2020-08-12,"Care Services",2.53030330275493,11.9423331573289,22
"2833",2020-08-12,"Consumer Purchasing",15.7145619680218,36.017864643437,22
"2834",2020-08-12,"Religious/Spiritual Activities",0,0,22
"2835",2020-08-12,"Socializing and Leisure",269.300953853379,194.913048678229,22
"2836",2020-08-12,"Sports and Exercise",5.53311293843653,19.0004333345681,22
"2837",2020-08-12,"Traveling",27.5351933684016,27.6161150272826,22
"2838",2020-08-12,"Volunteering",5.32599814297261,24.7134279860369,22
"2839",2020-08-12,"Work",309.697535575548,287.120342456983,22
"2840",2020-08-13,"Caring for Household",46.4465953452019,87.4106070043683,16
"2841",2020-08-13,"Caring for Non-Household",0.458382671550843,1.66242082223653,16
"2842",2020-08-13,"Education",0,0,16
"2843",2020-08-13,"Eating and Drinking",59.0365691558274,29.949229127014,16
"2844",2020-08-13,"Civic Duties",0,0,16
"2845",2020-08-13,"Household Activities",80.1196148911905,66.1315464986453,16
"2846",2020-08-13,"Household Services",0,0,16
"2847",2020-08-13,"Personal Care",583.936925361906,68.9553842658846,16
"2848",2020-08-13,"Phone Calls",2.42212482747335,14.5644961065966,16
"2849",2020-08-13,"Care Services",5.73352545662404,21.9805363746559,16
"2850",2020-08-13,"Consumer Purchasing",14.8234582711078,29.5778431674184,16
"2851",2020-08-13,"Religious/Spiritual Activities",9.07409460708898,25.1208489453542,16
"2852",2020-08-13,"Socializing and Leisure",398.865624148783,255.758631000481,16
"2853",2020-08-13,"Sports and Exercise",20.3957470994737,42.173409003236,16
"2854",2020-08-13,"Traveling",37.9037637215533,28.3005335823214,16
"2855",2020-08-13,"Volunteering",10.3508098276644,43.7180587598951,16
"2856",2020-08-13,"Work",166.140603726478,235.752462612787,16
"2857",2020-08-14,"Caring for Household",12.0568345881607,43.9858489780896,53
"2858",2020-08-14,"Caring for Non-Household",18.8949372053109,78.622119195204,53
"2859",2020-08-14,"Education",0.522881788027127,3.92594553292105,53
"2860",2020-08-14,"Eating and Drinking",70.1890098747409,43.5458567679018,53
"2861",2020-08-14,"Civic Duties",0,0,53
"2862",2020-08-14,"Household Activities",162.51302601523,150.978046994533,53
"2863",2020-08-14,"Household Services",0,0,53
